Time(ns),Calculated Values(V1),Calculated Values(V2)
0.348000,2.420482,2.562893,
0.350000,2.420068,2.563249,
0.352000,2.419654,2.563604,
0.354000,2.419241,2.563960,
0.356000,2.418828,2.564316,
0.358000,2.418416,2.564671,
0.360000,2.418004,2.565026,
0.362000,2.417592,2.565382,
0.364000,2.417181,2.565737,
0.366000,2.416771,2.566092,
0.368000,2.416361,2.566447,
0.370000,2.415952,2.566803,
0.372000,2.415543,2.567158,
0.374000,2.415134,2.567512,
0.376000,2.414726,2.567867,
0.378000,2.414319,2.568222,
0.380000,2.413912,2.568577,
0.382000,2.413505,2.568932,
0.384000,2.413099,2.569286,
0.386000,2.412694,2.569641,
0.388000,2.412288,2.569995,
0.390000,2.411884,2.570350,
0.392000,2.411480,2.570704,
0.394000,2.411076,2.571058,
0.396000,2.410673,2.571413,
0.398000,2.410270,2.571767,
0.400000,2.409868,2.572121,
0.402000,2.409466,2.572475,
0.404000,2.409065,2.572829,
0.406000,2.408664,2.573183,
0.408000,2.408264,2.573537,
0.410000,2.407864,2.573890,
0.412000,2.407465,2.574244,
0.414000,2.407066,2.574598,
0.416000,2.406668,2.574951,
0.418000,2.406270,2.575305,
0.420000,2.405872,2.575658,
0.422000,2.405475,2.576012,
0.424000,2.405079,2.576365,
0.426000,2.404683,2.576718,
0.428000,2.404287,2.577072,
0.430000,2.403892,2.577425,
0.432000,2.403498,2.577778,
0.434000,2.403104,2.578131,
0.436000,2.402710,2.578484,
0.438000,2.402317,2.578837,
0.440000,2.401924,2.579189,
0.442000,2.401532,2.579542,
0.444000,2.401141,2.579895,
0.446000,2.400749,2.580247,
0.448000,2.400359,2.580600,
0.450000,2.399969,2.580952,
0.452000,2.399579,2.581305,
0.454000,2.399189,2.581657,
0.456000,2.398801,2.582009,
0.458000,2.398412,2.582362,
0.460000,2.398025,2.582714,
0.462000,2.397637,2.583066,
0.464000,2.397250,2.583418,
0.466000,2.396864,2.583770,
0.468000,2.396478,2.584122,
0.470000,2.396092,2.584474,
0.472000,2.395707,2.584825,
0.474000,2.395323,2.585177,
0.476000,2.394939,2.585529,
0.478000,2.394555,2.585880,
0.480000,2.394172,2.586232,
0.482000,2.393790,2.586583,
0.484000,2.393408,2.586934,
0.486000,2.393026,2.587286,
0.488000,2.392645,2.587637,
0.490000,2.392264,2.587988,
0.492000,2.391884,2.588339,
0.494000,2.391504,2.588690,
0.496000,2.391125,2.589041,
0.498000,2.390746,2.589392,
0.500000,2.390368,2.589743,
0.502000,2.389990,2.590094,
0.504000,2.389613,2.590445,
0.506000,2.389236,2.590795,
0.508000,2.388859,2.591146,
0.510000,2.388483,2.591496,
0.512000,2.388108,2.591847,
0.514000,2.387733,2.592197,
0.516000,2.387358,2.592548,
0.518000,2.386984,2.592898,
0.520000,2.386611,2.593248,
0.522000,2.386238,2.593598,
0.524000,2.385865,2.593948,
0.526000,2.385493,2.594298,
0.528000,2.385121,2.594648,
0.530000,2.384750,2.594998,
0.532000,2.384379,2.595348,
0.534000,2.384009,2.595698,
0.536000,2.383639,2.596047,
0.538000,2.383270,2.596397,
0.540000,2.382901,2.596746,
0.542000,2.382533,2.597096,
0.544000,2.382165,2.597445,
0.546000,2.381798,2.597795,
0.548000,2.381431,2.598144,
0.550000,2.381064,2.598493,
0.552000,2.380698,2.598842,
0.554000,2.380333,2.599192,
0.556000,2.379968,2.599541,
0.558000,2.379603,2.599890,
0.560000,2.379239,2.600238,
0.562000,2.378876,2.600587,
0.564000,2.378512,2.600936,
0.566000,2.378150,2.601285,
0.568000,2.377788,2.601633,
0.570000,2.377426,2.601982,
0.572000,2.377065,2.602330,
0.574000,2.376704,2.602679,
0.576000,2.376344,2.603027,
0.578000,2.375984,2.603376,
0.580000,2.375624,2.603724,
0.582000,2.375265,2.604072,
0.584000,2.374907,2.604420,
0.586000,2.374549,2.604768,
0.588000,2.374192,2.605116,
0.590000,2.373835,2.605464,
0.592000,2.373478,2.605812,
0.594000,2.373122,2.606160,
0.596000,2.372766,2.606508,
0.598000,2.372411,2.606855,
0.600000,2.372057,2.607203,
0.602000,2.371702,2.607550,
0.604000,2.371349,2.607898,
0.606000,2.370996,2.608245,
0.608000,2.370643,2.608593,
0.610000,2.370290,2.608940,
0.612000,2.369939,2.609287,
0.614000,2.369587,2.609634,
0.616000,2.369236,2.609981,
0.618000,2.368886,2.610328,
0.620000,2.368536,2.610675,
0.622000,2.368187,2.611022,
0.624000,2.367838,2.611369,
0.626000,2.367489,2.611716,
0.628000,2.367141,2.612062,
0.630000,2.366793,2.612409,
0.632000,2.366446,2.612756,
0.634000,2.366100,2.613102,
0.636000,2.365753,2.613449,
0.638000,2.365408,2.613795,
0.640000,2.365062,2.614141,
0.642000,2.364718,2.614487,
0.644000,2.364373,2.614834,
0.646000,2.364030,2.615180,
0.648000,2.363686,2.615526,
0.650000,2.363343,2.615872,
0.652000,2.363001,2.616218,
0.654000,2.362659,2.616564,
0.656000,2.362317,2.616909,
0.658000,2.361976,2.617255,
0.660000,2.361636,2.617601,
0.662000,2.361296,2.617946,
0.664000,2.360956,2.618292,
0.666000,2.360617,2.618637,
0.668000,2.360278,2.618983,
0.670000,2.359940,2.619328,
0.672000,2.359602,2.619673,
0.674000,2.359265,2.620019,
0.676000,2.358928,2.620364,
0.678000,2.358592,2.620709,
0.680000,2.358256,2.621054,
0.682000,2.357921,2.621399,
0.684000,2.357586,2.621744,
0.686000,2.357251,2.622088,
0.688000,2.356917,2.622433,
0.690000,2.356583,2.622778,
0.692000,2.356250,2.623122,
0.694000,2.355918,2.623467,
0.696000,2.355586,2.623811,
0.698000,2.355254,2.624156,
0.700000,2.354923,2.624500,
0.702000,2.354592,2.624845,
0.704000,2.354262,2.625189,
0.706000,2.353932,2.625533,
0.708000,2.353603,2.625877,
0.710000,2.353274,2.626221,
0.712000,2.352945,2.626565,
0.714000,2.352617,2.626909,
0.716000,2.352290,2.627253,
0.718000,2.351963,2.627597,
0.720000,2.351636,2.627940,
0.722000,2.351310,2.628284,
0.724000,2.350984,2.628628,
0.726000,2.350659,2.628971,
0.728000,2.350335,2.629315,
0.730000,2.350010,2.629658,
0.732000,2.349687,2.630001,
0.734000,2.349363,2.630345,
0.736000,2.349040,2.630688,
0.738000,2.348718,2.631031,
0.740000,2.348396,2.631374,
0.742000,2.348075,2.631717,
0.744000,2.347754,2.632060,
0.746000,2.347433,2.632403,
0.748000,2.347113,2.632746,
0.750000,2.346794,2.633088,
0.752000,2.346474,2.633431,
0.754000,2.346156,2.633774,
0.756000,2.345838,2.634116,
0.758000,2.345520,2.634459,
0.760000,2.345203,2.634801,
0.762000,2.344886,2.635143,
0.764000,2.344569,2.635486,
0.766000,2.344254,2.635828,
0.768000,2.343938,2.636170,
0.770000,2.343623,2.636512,
0.772000,2.343309,2.636854,
0.774000,2.342995,2.637196,
0.776000,2.342681,2.637538,
0.778000,2.342368,2.637880,
0.780000,2.342055,2.638222,
0.782000,2.341743,2.638563,
0.784000,2.341431,2.638905,
0.786000,2.341120,2.639247,
0.788000,2.340809,2.639588,
0.790000,2.340499,2.639929,
0.792000,2.340189,2.640271,
0.794000,2.339880,2.640612,
0.796000,2.339571,2.640953,
0.798000,2.339262,2.641295,
0.800000,2.338954,2.641636,
0.802000,2.338647,2.641977,
0.804000,2.338340,2.642318,
0.806000,2.338033,2.642659,
0.808000,2.337727,2.643000,
0.810000,2.337421,2.643340,
0.812000,2.337116,2.643681,
0.814000,2.336811,2.644022,
0.816000,2.336507,2.644362,
0.818000,2.336203,2.644703,
0.820000,2.335899,2.645043,
0.822000,2.335597,2.645384,
0.824000,2.335294,2.645724,
0.826000,2.334992,2.646064,
0.828000,2.334690,2.646405,
0.830000,2.334389,2.646745,
0.832000,2.334089,2.647085,
0.834000,2.333789,2.647425,
0.836000,2.333489,2.647765,
0.838000,2.333190,2.648105,
0.840000,2.332891,2.648445,
0.842000,2.332592,2.648784,
0.844000,2.332294,2.649124,
0.846000,2.331997,2.649464,
0.848000,2.331700,2.649803,
0.850000,2.331404,2.650143,
0.852000,2.331108,2.650482,
0.854000,2.330812,2.650822,
0.856000,2.330517,2.651161,
0.858000,2.330222,2.651500,
0.860000,2.329928,2.651839,
0.862000,2.329634,2.652179,
0.864000,2.329341,2.652518,
0.866000,2.329048,2.652857,
0.868000,2.328756,2.653195,
0.870000,2.328464,2.653534,
0.872000,2.328172,2.653873,
0.874000,2.327881,2.654212,
0.876000,2.327591,2.654551,
0.878000,2.327301,2.654889,
0.880000,2.327011,2.655228,
0.882000,2.326722,2.655566,
0.884000,2.326433,2.655905,
0.886000,2.326145,2.656243,
0.888000,2.325857,2.656581,
0.890000,2.325570,2.656919,
0.892000,2.325283,2.657258,
0.894000,2.324996,2.657596,
0.896000,2.324710,2.657934,
0.898000,2.324425,2.658272,
0.900000,2.324140,2.658609,
0.902000,2.323855,2.658947,
0.904000,2.323571,2.659285,
0.906000,2.323287,2.659623,
0.908000,2.323004,2.659960,
0.910000,2.322721,2.660298,
0.912000,2.322439,2.660635,
0.914000,2.322157,2.660973,
0.916000,2.321876,2.661310,
0.918000,2.321595,2.661648,
0.920000,2.321314,2.661985,
0.922000,2.321034,2.662322,
0.924000,2.320755,2.662659,
0.926000,2.320476,2.662996,
0.928000,2.320197,2.663333,
0.930000,2.319919,2.663670,
0.932000,2.319641,2.664007,
0.934000,2.319364,2.664344,
0.936000,2.319087,2.664680,
0.938000,2.318810,2.665017,
0.940000,2.318535,2.665354,
0.942000,2.318259,2.665690,
0.944000,2.317984,2.666027,
0.946000,2.317709,2.666363,
0.948000,2.317435,2.666699,
0.950000,2.317162,2.667036,
0.952000,2.316888,2.667372,
0.954000,2.316616,2.667708,
0.956000,2.316343,2.668044,
0.958000,2.316072,2.668380,
0.960000,2.315800,2.668716,
0.962000,2.315529,2.669052,
0.964000,2.315259,2.669388,
0.966000,2.314989,2.669724,
0.968000,2.314719,2.670059,
0.970000,2.314450,2.670395,
0.972000,2.314181,2.670730,
0.974000,2.313913,2.671066,
0.976000,2.313645,2.671401,
0.978000,2.313378,2.671737,
0.980000,2.313111,2.672072,
0.982000,2.312845,2.672407,
0.984000,2.312579,2.672743,
0.986000,2.312313,2.673078,
0.988000,2.312048,2.673413,
0.990000,2.311784,2.673748,
0.992000,2.311520,2.674083,
0.994000,2.311256,2.674417,
0.996000,2.310993,2.674752,
0.998000,2.310730,2.675087,
1.000000,2.310468,2.675422,
1.002000,2.310206,2.675756,
1.004000,2.309944,2.676091,
1.006000,2.309682,2.676425,
1.008000,2.309420,2.676760,
1.010000,2.309158,2.677094,
1.012000,2.308896,2.677428,
1.014000,2.308634,2.677762,
1.016000,2.308373,2.678097,
1.018000,2.308111,2.678431,
1.020000,2.307849,2.678765,
1.022000,2.307588,2.679099,
1.024000,2.307326,2.679433,
1.026000,2.307065,2.679766,
1.028000,2.306804,2.680100,
1.030000,2.306542,2.680434,
1.032000,2.306281,2.680767,
1.034000,2.306020,2.681101,
1.036000,2.305759,2.681434,
1.038000,2.305497,2.681768,
1.040000,2.305236,2.682101,
1.042000,2.304975,2.682435,
1.044000,2.304714,2.682768,
1.046000,2.304453,2.683101,
1.048000,2.304193,2.683434,
1.050000,2.303932,2.683767,
1.052000,2.303671,2.684100,
1.054000,2.303410,2.684433,
1.056000,2.303150,2.684766,
1.058000,2.302889,2.685099,
1.060000,2.302628,2.685431,
1.062000,2.302368,2.685764,
1.064000,2.302108,2.686097,
1.066000,2.301847,2.686429,
1.068000,2.301587,2.686762,
1.070000,2.301326,2.687094,
1.072000,2.301066,2.687427,
1.074000,2.300806,2.687759,
1.076000,2.300546,2.688091,
1.078000,2.300286,2.688423,
1.080000,2.300026,2.688755,
1.082000,2.299766,2.689087,
1.084000,2.299506,2.689419,
1.086000,2.299246,2.689751,
1.088000,2.298986,2.690083,
1.090000,2.298726,2.690415,
1.092000,2.298467,2.690746,
1.094000,2.298207,2.691078,
1.096000,2.297947,2.691410,
1.098000,2.297688,2.691741,
1.100000,2.297428,2.692073,
1.102000,2.297169,2.692404,
1.104000,2.296909,2.692735,
1.106000,2.296650,2.693067,
1.108000,2.296391,2.693398,
1.110000,2.296132,2.693729,
1.112000,2.295872,2.694060,
1.114000,2.295613,2.694391,
1.116000,2.295354,2.694722,
1.118000,2.295095,2.695053,
1.120000,2.294836,2.695384,
1.122000,2.294577,2.695714,
1.124000,2.294318,2.696045,
1.126000,2.294059,2.696376,
1.128000,2.293801,2.696706,
1.130000,2.293542,2.697037,
1.132000,2.293283,2.697367,
1.134000,2.293025,2.697698,
1.136000,2.292766,2.698028,
1.138000,2.292507,2.698358,
1.140000,2.292249,2.698688,
1.142000,2.291991,2.699018,
1.144000,2.291732,2.699348,
1.146000,2.291474,2.699678,
1.148000,2.291216,2.700008,
1.150000,2.290957,2.700338,
1.152000,2.290699,2.700668,
1.154000,2.290441,2.700998,
1.156000,2.290183,2.701327,
1.158000,2.289925,2.701657,
1.160000,2.289667,2.701987,
1.162000,2.289409,2.702316,
1.164000,2.289151,2.702646,
1.166000,2.288894,2.702975,
1.168000,2.288636,2.703304,
1.170000,2.288378,2.703633,
1.172000,2.288120,2.703963,
1.174000,2.287863,2.704292,
1.176000,2.287605,2.704621,
1.178000,2.287348,2.704950,
1.180000,2.287090,2.705279,
1.182000,2.286833,2.705607,
1.184000,2.286576,2.705936,
1.186000,2.286318,2.706265,
1.188000,2.286061,2.706594,
1.190000,2.285804,2.706922,
1.192000,2.285547,2.707251,
1.194000,2.285290,2.707579,
1.196000,2.285033,2.707908,
1.198000,2.284776,2.708236,
1.200000,2.284519,2.708564,
1.202000,2.284262,2.708893,
1.204000,2.284005,2.709221,
1.206000,2.283748,2.709549,
1.208000,2.283492,2.709877,
1.210000,2.283235,2.710205,
1.212000,2.282978,2.710533,
1.214000,2.282722,2.710861,
1.216000,2.282465,2.711188,
1.218000,2.282209,2.711516,
1.220000,2.281952,2.711844,
1.222000,2.281696,2.712171,
1.224000,2.281440,2.712499,
1.226000,2.281183,2.712826,
1.228000,2.280927,2.713154,
1.230000,2.280671,2.713481,
1.232000,2.280415,2.713808,
1.234000,2.280159,2.714135,
1.236000,2.279903,2.714463,
1.238000,2.279647,2.714790,
1.240000,2.279391,2.715117,
1.242000,2.279135,2.715444,
1.244000,2.278879,2.715771,
1.246000,2.278624,2.716097,
1.248000,2.278368,2.716424,
1.250000,2.278112,2.716751,
1.252000,2.277857,2.717078,
1.254000,2.277601,2.717404,
1.256000,2.277346,2.717731,
1.258000,2.277090,2.718057,
1.260000,2.276835,2.718384,
1.262000,2.276579,2.718710,
1.264000,2.276324,2.719036,
1.266000,2.276069,2.719362,
1.268000,2.275814,2.719689,
1.270000,2.275558,2.720015,
1.272000,2.275303,2.720341,
1.274000,2.275048,2.720667,
1.276000,2.274793,2.720993,
1.278000,2.274538,2.721318,
1.280000,2.274284,2.721644,
1.282000,2.274029,2.721970,
1.284000,2.273774,2.722296,
1.286000,2.273519,2.722621,
1.288000,2.273265,2.722947,
1.290000,2.273010,2.723272,
1.292000,2.272755,2.723598,
1.294000,2.272501,2.723923,
1.296000,2.272246,2.724248,
1.298000,2.271992,2.724573,
1.300000,2.271738,2.724899,
1.302000,2.271483,2.725224,
1.304000,2.271229,2.725549,
1.306000,2.270975,2.725874,
1.308000,2.270721,2.726198,
1.310000,2.270466,2.726523,
1.312000,2.270212,2.726848,
1.314000,2.269958,2.727173,
1.316000,2.269704,2.727497,
1.318000,2.269450,2.727822,
1.320000,2.269197,2.728147,
1.322000,2.268943,2.728471,
1.324000,2.268689,2.728796,
1.326000,2.268435,2.729120,
1.328000,2.268182,2.729444,
1.330000,2.267928,2.729768,
1.332000,2.267674,2.730093,
1.334000,2.267421,2.730417,
1.336000,2.267168,2.730741,
1.338000,2.266914,2.731065,
1.340000,2.266661,2.731389,
1.342000,2.266407,2.731712,
1.344000,2.266154,2.732036,
1.346000,2.265901,2.732360,
1.348000,2.265648,2.732684,
1.350000,2.265395,2.733007,
1.352000,2.265142,2.733331,
1.354000,2.264889,2.733654,
1.356000,2.264636,2.733978,
1.358000,2.264383,2.734301,
1.360000,2.264130,2.734624,
1.362000,2.263877,2.734947,
1.364000,2.263624,2.735271,
1.366000,2.263372,2.735594,
1.368000,2.263119,2.735917,
1.370000,2.262866,2.736240,
1.372000,2.262614,2.736563,
1.374000,2.262361,2.736886,
1.376000,2.262109,2.737208,
1.378000,2.261857,2.737531,
1.380000,2.261604,2.737854,
1.382000,2.261352,2.738176,
1.384000,2.261100,2.738499,
1.386000,2.260848,2.738821,
1.388000,2.260595,2.739144,
1.390000,2.260343,2.739466,
1.392000,2.260091,2.739789,
1.394000,2.259839,2.740111,
1.396000,2.259587,2.740433,
1.398000,2.259335,2.740755,
1.400000,2.259084,2.741077,
1.402000,2.258832,2.741399,
1.404000,2.258580,2.741721,
1.406000,2.258328,2.742043,
1.408000,2.258077,2.742365,
1.410000,2.257825,2.742687,
1.412000,2.257574,2.743008,
1.414000,2.257322,2.743330,
1.416000,2.257071,2.743652,
1.418000,2.256819,2.743973,
1.420000,2.256568,2.744294,
1.422000,2.256317,2.744616,
1.424000,2.256065,2.744937,
1.426000,2.255814,2.745258,
1.428000,2.255563,2.745580,
1.430000,2.255312,2.745901,
1.432000,2.255061,2.746222,
1.434000,2.254810,2.746543,
1.436000,2.254559,2.746864,
1.438000,2.254308,2.747185,
1.440000,2.254057,2.747506,
1.442000,2.253806,2.747826,
1.444000,2.253556,2.748147,
1.446000,2.253305,2.748468,
1.448000,2.253054,2.748788,
1.450000,2.252804,2.749109,
1.452000,2.252553,2.749429,
1.454000,2.252303,2.749750,
1.456000,2.252052,2.750070,
1.458000,2.251802,2.750390,
1.460000,2.251552,2.750711,
1.462000,2.251301,2.751031,
1.464000,2.251051,2.751351,
1.466000,2.250801,2.751671,
1.468000,2.250551,2.751991,
1.470000,2.250301,2.752311,
1.472000,2.250051,2.752631,
1.474000,2.249801,2.752950,
1.476000,2.249551,2.753270,
1.478000,2.249301,2.753590,
1.480000,2.249051,2.753910,
1.482000,2.248801,2.754229,
1.484000,2.248552,2.754549,
1.486000,2.248302,2.754868,
1.488000,2.248052,2.755187,
1.490000,2.247803,2.755507,
1.492000,2.247553,2.755826,
1.494000,2.247304,2.756145,
1.496000,2.247054,2.756464,
1.498000,2.246805,2.756783,
1.500000,2.246555,2.757102,
1.502000,2.246306,2.757421,
1.504000,2.246057,2.757740,
1.506000,2.245808,2.758059,
1.508000,2.245559,2.758378,
1.510000,2.245310,2.758696,
1.512000,2.245060,2.759015,
1.514000,2.244812,2.759334,
1.516000,2.244563,2.759652,
1.518000,2.244314,2.759971,
1.520000,2.244065,2.760289,
1.522000,2.243816,2.760607,
1.524000,2.243567,2.760926,
1.526000,2.243319,2.761244,
1.528000,2.243070,2.761562,
1.530000,2.242821,2.761880,
1.532000,2.242573,2.762198,
1.534000,2.242324,2.762516,
1.536000,2.242076,2.762834,
1.538000,2.241828,2.763152,
1.540000,2.241579,2.763470,
1.542000,2.241331,2.763788,
1.544000,2.241083,2.764105,
1.546000,2.240834,2.764423,
1.548000,2.240586,2.764740,
1.550000,2.240338,2.765058,
1.552000,2.240090,2.765375,
1.554000,2.239842,2.765693,
1.556000,2.239594,2.766010,
1.558000,2.239346,2.766327,
1.560000,2.239099,2.766644,
1.562000,2.238851,2.766962,
1.564000,2.238603,2.767279,
1.566000,2.238355,2.767596,
1.568000,2.238108,2.767913,
1.570000,2.237860,2.768230,
1.572000,2.237612,2.768546,
1.574000,2.237365,2.768863,
1.576000,2.237118,2.769180,
1.578000,2.236870,2.769497,
1.580000,2.236623,2.769813,
1.582000,2.236375,2.770130,
1.584000,2.236128,2.770446,
1.586000,2.235881,2.770763,
1.588000,2.235634,2.771079,
1.590000,2.235387,2.771395,
1.592000,2.235140,2.771711,
1.594000,2.234893,2.772028,
1.596000,2.234646,2.772344,
1.598000,2.234399,2.772660,
1.600000,2.234152,2.772976,
1.602000,2.233905,2.773292,
1.604000,2.233658,2.773608,
1.606000,2.233412,2.773923,
1.608000,2.233165,2.774239,
1.610000,2.232918,2.774555,
1.612000,2.232672,2.774870,
1.614000,2.232425,2.775186,
1.616000,2.232179,2.775502,
1.618000,2.231933,2.775817,
1.620000,2.231686,2.776132,
1.622000,2.231440,2.776448,
1.624000,2.231194,2.776763,
1.626000,2.230947,2.777078,
1.628000,2.230701,2.777393,
1.630000,2.230455,2.777708,
1.632000,2.230209,2.778023,
1.634000,2.229963,2.778338,
1.636000,2.229717,2.778653,
1.638000,2.229471,2.778968,
1.640000,2.229225,2.779283,
1.642000,2.228979,2.779598,
1.644000,2.228734,2.779912,
1.646000,2.228488,2.780227,
1.648000,2.228242,2.780542,
1.650000,2.227997,2.780856,
1.652000,2.227751,2.781171,
1.654000,2.227506,2.781485,
1.656000,2.227260,2.781799,
1.658000,2.227015,2.782114,
1.660000,2.226769,2.782428,
1.662000,2.226524,2.782742,
1.664000,2.226279,2.783056,
1.666000,2.226033,2.783370,
1.668000,2.225788,2.783684,
1.670000,2.225543,2.783998,
1.672000,2.225298,2.784312,
1.674000,2.225053,2.784625,
1.676000,2.224808,2.784939,
1.678000,2.224563,2.785253,
1.680000,2.224318,2.785566,
1.682000,2.224073,2.785880,
1.684000,2.223829,2.786193,
1.686000,2.223584,2.786507,
1.688000,2.223339,2.786820,
1.690000,2.223094,2.787134,
1.692000,2.222850,2.787447,
1.694000,2.222605,2.787760,
1.696000,2.222361,2.788073,
1.698000,2.222116,2.788386,
1.700000,2.221872,2.788699,
1.702000,2.221628,2.789012,
1.704000,2.221383,2.789325,
1.706000,2.221139,2.789638,
1.708000,2.220895,2.789951,
1.710000,2.220651,2.790263,
1.712000,2.220407,2.790576,
1.714000,2.220163,2.790889,
1.716000,2.219919,2.791201,
1.718000,2.219675,2.791514,
1.720000,2.219431,2.791826,
1.722000,2.219187,2.792138,
1.724000,2.218943,2.792451,
1.726000,2.218699,2.792763,
1.728000,2.218456,2.793075,
1.730000,2.218212,2.793387,
1.732000,2.217968,2.793699,
1.734000,2.217725,2.794011,
1.736000,2.217481,2.794323,
1.738000,2.217238,2.794635,
1.740000,2.216994,2.794947,
