Time(ns),Calculated Values(V1),Calculated Values(V2)
39.554219,0.998328,4.498114,
40.104100,0.998418,4.500892,
40.664362,0.998504,4.503569,
41.235395,0.998587,4.506145,
41.817612,0.998667,4.508623,
42.411451,0.964805,4.511229,
42.438802,0.962983,4.511353,
42.543033,0.956561,4.511833,
42.647611,0.950945,4.512321,
42.752566,0.946133,4.512816,
42.857902,0.942126,4.513318,
42.963623,0.938923,4.513823,
43.069731,0.936525,4.514330,
43.176231,0.934931,4.514838,
43.283125,0.934143,4.515345,
43.390418,0.934160,4.515849,
43.498113,0.934782,4.516349,
43.528717,0.934981,4.516490,
43.979545,0.937848,4.518502,
44.437396,0.940630,4.520429,
44.903039,0.943331,4.522277,
45.376739,0.945953,4.524046,
45.858778,0.948497,4.525738,
46.349448,0.950963,4.527355,
46.849062,0.953353,4.528899,
47.357947,0.955668,4.530370,
47.876449,0.957909,4.531772,
48.404935,0.960076,4.533106,
48.943792,0.962170,4.534373,
49.493431,0.964194,4.535575,
50.054286,0.966147,4.536714,
50.626820,0.968031,4.537791,
51.211524,0.969847,4.538809,
51.808920,0.971596,4.539768,
52.419566,0.973279,4.540671,
53.044055,0.974897,4.541520,
53.683023,0.976451,4.542316,
54.337148,0.977943,4.543060,
55.007159,0.979372,4.543755,
55.693836,0.980742,4.544402,
56.398019,0.940529,4.545328,
56.427974,0.938581,4.545376,
56.532477,0.932318,4.545551,
56.637328,0.926865,4.545737,
56.742557,0.922218,4.545932,
56.848168,0.918379,4.546134,
56.954163,0.915347,4.546342,
57.060546,0.913123,4.546554,
57.167320,0.911707,4.546768,
57.274490,0.911099,4.546983,
57.382058,0.911299,4.547196,
57.490028,0.912150,4.547407,
57.518779,0.912402,4.547463,
57.961677,0.916197,4.548280,
58.411238,0.919882,4.549042,
58.868187,0.923461,4.549750,
59.332764,0.926936,4.550407,
59.805223,0.930308,4.551013,
60.285826,0.933578,4.551571,
60.774854,0.936749,4.552082,
61.272597,0.939820,4.552547,
61.779365,0.942795,4.552968,
62.295480,0.945672,4.553347,
62.821284,0.948456,4.553685,
63.357136,0.951145,4.553984,
63.903417,0.953743,4.554245,
64.460528,0.956250,4.554469,
65.028892,0.958668,4.554659,
65.608959,0.960997,4.554816,
66.201205,0.963241,4.554941,
66.806134,0.965399,4.555036,
67.424281,0.967473,4.555103,
68.056216,0.969466,4.555142,
68.702545,0.971377,4.555156,
69.363913,0.973209,4.555146,
70.041009,0.966743,4.555113,
70.067013,0.964331,4.555116,
70.170311,0.955274,4.555140,
70.273945,0.947029,4.555181,
70.377945,0.939591,4.555238,
70.482315,0.932962,4.555309,
70.587058,0.927141,4.555392,
70.692177,0.922128,4.555485,
70.797676,0.917924,4.555587,
70.903557,0.914527,4.555696,
71.009825,0.911939,4.555811,
71.116483,0.910160,4.555929,
71.223534,0.909190,4.556049,
71.330981,0.909029,4.556170,
71.438829,0.909667,4.556289,
71.477432,0.910015,4.556331,
71.922903,0.913936,4.556785,
72.375068,0.917742,4.557193,
72.834640,0.921437,4.557556,
73.301860,0.925023,4.557877,
73.776977,0.928503,4.558156,
74.260254,0.931876,4.558395,
74.751967,0.935145,4.558595,
75.252407,0.938312,4.558759,
75.761877,0.941376,4.558887,
76.280699,0.944341,4.558981,
76.809210,0.947206,4.559043,
77.347766,0.949975,4.559073,
77.896741,0.952647,4.559075,
78.456530,0.955226,4.559048,
79.027553,0.957711,4.558995,
79.610250,0.960105,4.558916,
80.205090,0.962410,4.558814,
80.812567,0.964626,4.558690,
81.433207,0.966755,4.558545,
82.067567,0.968799,4.558381,
82.716241,0.970759,4.558199,
83.379857,0.972637,4.558000,
84.059089,0.966295,4.557786,
84.085267,0.963901,4.557782,
84.188642,0.954974,4.557780,
84.292352,0.946858,4.557794,
84.396430,0.939551,4.557824,
84.500877,0.933052,4.557868,
84.605698,0.927361,4.557924,
84.710896,0.922479,4.557990,
84.816474,0.918406,4.558065,
84.922436,0.915141,4.558147,
85.028784,0.912684,4.558234,
85.135522,0.911037,4.558325,
85.242654,0.910199,4.558417,
85.350183,0.910170,4.558510,
85.458114,0.910917,4.558602,
85.486273,0.911168,4.558625,
85.935349,0.915069,4.558973,
86.391192,0.918854,4.559276,
86.854544,0.922529,4.559538,
87.325647,0.926094,4.559760,
87.804757,0.929552,4.559943,
88.292140,0.932904,4.560089,
88.788078,0.936150,4.560200,
89.292865,0.939294,4.560276,
89.806813,0.942335,4.560319,
90.330247,0.945277,4.560332,
90.863511,0.948119,4.560314,
91.406967,0.950863,4.560269,
91.960996,0.953512,4.560196,
92.526002,0.956066,4.560098,
93.102410,0.958528,4.559976,
93.690670,0.960897,4.559832,
94.291259,0.963177,4.559667,
94.904681,0.965368,4.559482,
95.531473,0.967473,4.559278,
96.172201,0.969492,4.559058,
96.827470,0.971428,4.558822,
97.497923,0.973281,4.558573,
98.184245,0.945490,4.558424,
98.244757,0.940692,4.558438,
98.348721,0.933111,4.558474,
98.453040,0.926340,4.558524,
98.557730,0.920377,4.558587,
98.662797,0.915223,4.558661,
98.768242,0.910877,4.558743,
98.874070,0.907339,4.558834,
98.980284,0.904610,4.558930,
99.086886,0.902690,4.559030,
99.193881,0.901579,4.559132,
99.301272,0.901277,4.559236,
99.409063,0.901785,4.559338,
99.517257,0.902799,4.559438,
99.555752,0.903173,4.559473,
99.992155,0.907308,4.559839,
100.434961,0.911323,4.560161,
