Time(ns),Calculated Values(V1),Calculated Values(V2)
70.645358,0.713997,4.631282,
71.467040,0.663783,4.629486,
72.254314,0.613528,4.628603,
73.041588,0.567078,4.628443,
73.828862,0.524145,4.628894,
74.621819,0.484187,4.629864,
75.421001,0.446996,4.631279,
76.226952,0.412383,4.633070,
77.040212,0.380173,4.635178,
77.861327,0.350203,4.637550,
78.690844,0.322324,4.640138,
79.529315,0.296400,4.642901,
80.377300,0.278531,4.645801,
81.191038,0.318460,4.648235,
81.987126,0.370615,4.649786,
82.783213,0.418778,4.650578,
83.579301,0.463255,4.650709,
84.375389,0.504329,4.650269,
85.177445,0.542533,4.649328,
85.986000,0.578067,4.647951,
86.801586,0.611114,4.646195,
87.624741,0.641844,4.644111,
88.456007,0.670413,4.641747,
89.295934,0.696966,4.639146,
90.145080,0.721636,4.636348,
91.004014,0.696775,4.633677,
91.842727,0.640717,4.631965,
92.681440,0.589170,4.631172,
93.520154,0.541770,4.631150,
94.358867,0.498183,4.631772,
95.197580,0.458103,4.632927,
96.036293,0.421248,4.634519,
96.881372,0.387111,4.636481,
97.733428,0.355492,4.638749,
98.593074,0.326208,4.641266,
99.460925,0.299091,4.643983,
100.337598,0.278601,4.646857,
