Time(ns),Calculated Values(V1),Calculated Values(V2)
31.918994,0.917461,4.446118,
32.039084,0.918274,4.447548,
32.071242,0.918537,4.447928,
32.442157,0.921503,4.452211,
32.817820,0.924397,4.456367,
33.198726,0.927223,4.460405,
33.585018,0.929981,4.464324,
33.976847,0.932672,4.468127,
34.374368,0.935296,4.471815,
34.777745,0.937854,4.475390,
35.187150,0.940347,4.478854,
35.602761,0.942776,4.482208,
36.024763,0.945141,4.485455,
36.453354,0.947443,4.488595,
36.888736,0.949682,4.491631,
37.331126,0.951860,4.494564,
37.780747,0.953976,4.497396,
38.237837,0.956033,4.500130,
38.702643,0.958030,4.502765,
39.175426,0.959968,4.505305,
39.656461,0.961849,4.507751,
40.146037,0.942169,4.510163,
40.243686,0.933960,4.510665,
40.357805,0.925069,4.511264,
40.472366,0.916896,4.511878,
40.587381,0.909441,4.512505,
40.702852,0.902703,4.513142,
40.818784,0.896683,4.513789,
40.935181,0.891381,4.514444,
41.052048,0.886797,4.515104,
41.169389,0.882931,4.515769,
41.287208,0.879783,4.516437,
41.405510,0.877353,4.517106,
41.524298,0.875642,4.517774,
41.643578,0.874650,4.518441,
41.763355,0.874378,4.519103,
41.883632,0.874825,4.519761,
42.004414,0.875989,4.520411,
42.064283,0.876729,4.520729,
42.445973,0.881346,4.522694,
42.832711,0.885847,4.524577,
43.224983,0.890239,4.526381,
43.622947,0.894521,4.528108,
44.026766,0.898696,4.529758,
44.436612,0.902765,4.531334,
44.852664,0.906728,4.532838,
45.275109,0.910586,4.534270,
45.704141,0.914342,4.535634,
46.139966,0.917995,4.536929,
46.582797,0.921547,4.538158,
47.032859,0.925000,4.539323,
47.490387,0.928355,4.540425,
47.955628,0.931612,4.541465,
48.428840,0.934773,4.542446,
48.910297,0.937840,4.543368,
49.400284,0.940812,4.544235,
49.899102,0.943693,4.545046,
50.407069,0.915998,4.545970,
50.432324,0.914217,4.546021,
50.547478,0.906555,4.546262,
50.663053,0.899615,4.546518,
50.779087,0.893396,4.546786,
50.895584,0.887898,4.547066,
51.012550,0.883121,4.547354,
51.129987,0.879064,4.547651,
51.247901,0.875728,4.547953,
51.366296,0.873113,4.548260,
51.485176,0.871220,4.548570,
51.604546,0.870048,4.548881,
51.724409,0.869598,4.549191,
51.844772,0.869870,4.549498,
51.965638,0.870864,4.549802,
52.087013,0.872361,4.550101,
52.125462,0.872851,4.550194,
52.518471,0.877752,4.551106,
52.916717,0.882525,4.551957,
53.320740,0.887177,4.552751,
53.730706,0.891709,4.553489,
54.146788,0.896123,4.554172,
54.569165,0.900419,4.554803,
54.998026,0.904600,4.555382,
55.433567,0.908666,4.555911,
55.875994,0.912620,4.556392,
56.325520,0.916461,4.556826,
56.782372,0.920192,4.557214,
57.246784,0.923814,4.557559,
57.719003,0.927329,4.557862,
58.199288,0.930737,4.558124,
58.687909,0.934040,4.558346,
59.185153,0.937240,4.558531,
59.691317,0.940338,4.558680,
60.206719,0.921367,4.558856,
60.300328,0.913964,4.558919,
60.415082,0.905576,4.559014,
60.530280,0.897911,4.559125,
60.645933,0.890968,4.559252,
60.762046,0.884746,4.559392,
60.878622,0.879246,4.559545,
60.995665,0.874468,4.559707,
61.113181,0.870411,4.559879,
61.231172,0.867076,4.560057,
61.349645,0.864463,4.560241,
61.468602,0.862573,4.560428,
61.588049,0.861404,4.560617,
61.707989,0.860959,4.560807,
61.828429,0.861236,4.560996,
61.949371,0.862237,4.561181,
62.070822,0.863811,4.561362,
62.104646,0.864270,4.561411,
62.493946,0.869453,4.561947,
62.888334,0.874502,4.562430,
63.288340,0.879423,4.562864,
63.694121,0.884219,4.563250,
64.105842,0.888889,4.563588,
64.523673,0.893437,4.563882,
64.947793,0.897862,4.564132,
65.378388,0.902167,4.564339,
65.815651,0.906353,4.564506,
66.259787,0.910422,4.564633,
66.711006,0.914374,4.564722,
67.169530,0.918212,4.564775,
67.635591,0.921937,4.564793,
68.109433,0.925550,4.564777,
68.591309,0.929053,4.564729,
69.081487,0.932447,4.564651,
69.580246,0.935734,4.564544,
70.087880,0.932849,4.564408,
70.109458,0.930945,4.564405,
70.223525,0.921330,4.564400,
70.337999,0.912442,4.564416,
70.452922,0.904275,4.564451,
70.568298,0.896831,4.564503,
70.684129,0.890109,4.564570,
70.800421,0.884109,4.564650,
70.917178,0.878831,4.564743,
71.034403,0.874275,4.564846,
71.152102,0.870441,4.564957,
71.270278,0.867330,4.565076,
71.388936,0.864941,4.565200,
71.508080,0.863275,4.565327,
71.627715,0.862332,4.565456,
71.747845,0.862112,4.565586,
71.868475,0.862616,4.565714,
71.989610,0.863843,4.565840,
72.111254,0.865471,4.565961,
72.168723,0.866242,4.566016,
72.561828,0.871398,4.566364,
72.960131,0.876420,4.566665,
73.364142,0.881314,4.566921,
73.774020,0.886081,4.567132,
74.189932,0.890722,4.567301,
74.612055,0.895239,4.567429,
75.040568,0.899634,4.567518,
75.475663,0.903908,4.567568,
75.917537,0.908062,4.567582,
76.366397,0.912098,4.567561,
76.822460,0.916017,4.567506,
77.285951,0.919821,4.567418,
77.757108,0.923512,4.567300,
78.236178,0.927090,4.567153,
78.723421,0.930558,4.566977,
79.219109,0.933917,4.566775,
79.723529,0.937168,4.566548,
80.236980,0.918781,4.566357,
80.330027,0.911585,4.566355,
80.444949,0.903383,4.566369,
80.560314,0.895904,4.566401,
80.676136,0.889147,4.566448,
80.792417,0.883112,4.566509,
80.909163,0.877800,4.566582,
81.026378,0.873209,4.566666,
81.144066,0.869342,4.566758,
81.262231,0.866197,4.566858,
81.380877,0.863774,4.566964,
81.500010,0.862074,4.567073,
81.619633,0.861097,4.567184,
81.739751,0.860844,4.567296,
81.860369,0.861314,4.567407,
81.981491,0.862508,4.567515,
82.103121,0.864138,4.567618,
82.150510,0.864780,4.567657,
82.542784,0.869982,4.567952,
82.940213,0.875048,4.568201,
83.343316,0.879985,4.568405,
83.752253,0.884795,4.568567,
84.167188,0.889478,4.568687,
84.588296,0.894036,4.568767,
85.015754,0.898470,4.568809,
85.449752,0.902783,4.568813,
85.890486,0.906975,4.568783,
86.338159,0.911048,4.568718,
86.792986,0.915003,4.568620,
87.255191,0.918843,4.568491,
87.725007,0.922568,4.568333,
88.202679,0.926180,4.568146,
88.688464,0.929681,4.567932,
89.182631,0.933072,4.567692,
89.685462,0.936355,4.567428,
90.197252,0.917611,4.567203,
90.292168,0.910099,4.567195,
90.406972,0.901706,4.567203,
90.522220,0.894036,4.567229,
90.637922,0.887088,4.567271,
90.754084,0.880862,4.567327,
90.870709,0.875358,4.567396,
90.987802,0.870577,4.567476,
91.105367,0.866519,4.567565,
91.223407,0.863182,4.567662,
91.341928,0.860569,4.567764,
91.460934,0.858678,4.567871,
91.580429,0.857510,4.567981,
91.700419,0.857065,4.568092,
91.820906,0.857344,4.568202,
91.941896,0.858347,4.568309,
92.063394,0.859955,4.568413,
92.095723,0.860407,4.568440,
92.483974,0.865724,4.568733,
92.877253,0.870902,4.568980,
93.276086,0.875950,4.569182,
93.680627,0.880869,4.569341,
94.091037,0.885660,4.569459,
94.507483,0.890324,4.569536,
94.930139,0.894863,4.569575,
95.359185,0.899279,4.569576,
95.794812,0.903573,4.569542,
96.237217,0.907746,4.569473,
96.686607,0.911801,4.569371,
97.143196,0.915738,4.569237,
97.607211,0.919559,4.569073,
98.078888,0.923265,4.568881,
98.558474,0.926859,4.568661,
99.046226,0.930341,4.568415,
99.542418,0.933714,4.568145,
100.047332,0.930816,4.567852,
