Time(ns),Calculated Values(V1),Calculated Values(V2)
16.684716,1.065840,4.108585,
16.866602,1.064653,4.116338,
17.049679,1.063480,4.124004,
17.233959,1.062321,4.131583,
17.419458,1.061176,4.139076,
17.606187,1.060044,4.146483,
17.794161,1.058926,4.153803,
17.983394,1.057821,4.161039,
18.173900,1.042502,4.168212,
18.182691,1.041633,4.168542,
18.268801,1.033283,4.171760,
18.354946,1.025222,4.174965,
18.441356,1.017429,4.178166,
18.528032,1.009904,4.181362,
18.614977,1.002646,4.184552,
18.702193,0.995655,4.187737,
18.789680,0.988932,4.190915,
18.877442,0.982476,4.194087,
18.965480,0.976287,4.197251,
19.053795,0.970367,4.200408,
19.142391,0.964713,4.203557,
19.231268,0.959328,4.206697,
19.320429,0.954210,4.209828,
19.409876,0.949360,4.212950,
19.499610,0.944778,4.216062,
19.589634,0.940464,4.219163,
19.679950,0.936418,4.222254,
19.770559,0.932640,4.225334,
19.861464,0.929131,4.228401,
19.952667,0.925890,4.231457,
20.044169,0.922917,4.234501,
20.135973,0.920214,4.237531,
20.228081,0.917778,4.240548,
20.320495,0.915612,4.243551,
20.413217,0.913715,4.246540,
20.506249,0.912088,4.249514,
20.599593,0.910730,4.252473,
20.693252,0.909641,4.255417,
20.787228,0.908822,4.258344,
20.881523,0.908273,4.261255,
20.976138,0.907994,4.264149,
21.071077,0.907986,4.267025,
21.166342,0.908248,4.269884,
21.261934,0.908781,4.272725,
21.357857,0.909584,4.275546,
21.427832,0.910215,4.277587,
21.625004,0.911968,4.283255,
21.822751,0.913691,4.288822,
22.021959,0.915394,4.294313,
22.222642,0.917075,4.299727,
22.424820,0.918734,4.305067,
22.628514,0.920373,4.310331,
22.833745,0.921991,4.315522,
23.040533,0.923587,4.320638,
23.248900,0.925163,4.325680,
23.458870,0.926718,4.330649,
23.670464,0.928252,4.335546,
23.883706,0.929766,4.340370,
24.098619,0.921836,4.345123,
24.106383,0.921145,4.345294,
24.194041,0.913499,4.347224,
24.281726,0.906147,4.349151,
24.369682,0.899068,4.351078,
24.457910,0.892261,4.353006,
24.546412,0.885727,4.354935,
24.635190,0.879465,4.356863,
24.724245,0.873476,4.358790,
24.813579,0.867759,4.360716,
24.903194,0.862315,4.362640,
24.993093,0.857143,4.364563,
25.083277,0.852244,4.366482,
25.173747,0.847618,4.368398,
25.264507,0.843265,4.370311,
25.355557,0.839184,4.372220,
25.446900,0.835376,4.374124,
25.538539,0.831841,4.376023,
25.630473,0.828579,4.377917,
25.722707,0.825589,4.379805,
25.815242,0.822873,4.381687,
25.908079,0.820431,4.383561,
26.001221,0.818261,4.385429,
26.094670,0.816365,4.387289,
26.188429,0.814742,4.389140,
26.282498,0.813393,4.390983,
26.376881,0.812318,4.392817,
26.471580,0.811517,4.394641,
26.566596,0.810989,4.396455,
26.661932,0.810736,4.398259,
26.757590,0.810757,4.400051,
26.853572,0.811053,4.401833,
26.949881,0.811623,4.403602,
27.046518,0.812468,4.405359,
27.143487,0.813588,4.407103,
27.240789,0.814983,4.408834,
27.338427,0.816653,4.410552,
27.436402,0.818441,4.412255,
27.642888,0.822151,4.415779,
27.850166,0.825800,4.419230,
28.059058,0.829401,4.422622,
28.269581,0.832955,4.425955,
28.481760,0.836462,4.429230,
28.695620,0.839922,4.432447,
28.911187,0.843336,4.435607,
29.128487,0.846704,4.438710,
29.347547,0.850025,4.441756,
29.568395,0.853301,4.444747,
29.791058,0.856531,4.447682,
30.015567,0.859717,4.450562,
30.241949,0.841340,4.453435,
30.330378,0.834689,4.454560,
30.419507,0.828281,4.455695,
30.508910,0.822148,4.456834,
30.598592,0.816292,4.457977,
30.688553,0.810710,4.459122,
30.778797,0.805405,4.460270,
30.869324,0.800375,4.461419,
30.960137,0.795620,4.462571,
31.051238,0.791141,4.463723,
31.142628,0.786938,4.464876,
31.234310,0.783010,4.466029,
31.326285,0.779358,4.467181,
31.418555,0.775982,4.468333,
31.511123,0.772881,4.469483,
31.603990,0.770056,4.470631,
31.697159,0.767507,4.471777,
31.790631,0.765234,4.472920,
31.884408,0.763237,4.474060,
31.978493,0.761516,4.475197,
32.072887,0.760071,4.476329,
32.167593,0.758903,4.477456,
32.262613,0.758010,4.478578,
32.357949,0.757395,4.479694,
32.453603,0.757055,4.480805,
32.549578,0.756993,4.481909,
32.645875,0.757207,4.483005,
32.742496,0.757698,4.484095,
32.839445,0.758466,4.485176,
32.936723,0.759511,4.486249,
33.034332,0.760834,4.487313,
33.132276,0.762434,4.488367,
33.230556,0.764312,4.489412,
33.329174,0.766468,4.490446,
33.428133,0.768765,4.491469,
33.482504,0.770019,4.492025,
33.691727,0.774780,4.494125,
33.901398,0.779453,4.496168,
34.112697,0.784065,4.498166,
34.325640,0.788614,4.500119,
34.540252,0.793102,4.502027,
34.756558,0.797530,4.503891,
34.974585,0.801896,4.505712,
35.194359,0.806203,4.507490,
35.415907,0.810449,4.509225,
35.639258,0.814636,4.510919,
35.864440,0.818763,4.512571,
36.091483,0.812846,4.514181,
36.099614,0.812209,4.514240,
36.188884,0.805375,4.514883,
36.278176,0.798839,4.515531,
36.367745,0.792580,4.516187,
36.457591,0.786598,4.516849,
36.547716,0.780894,4.517517,
36.638121,0.775467,4.518190,
36.728810,0.770317,4.518868,
36.819783,0.765445,4.519551,
36.911042,0.760850,4.520238,
37.002590,0.756533,4.520928,
37.094429,0.752492,4.521621,
37.186559,0.748729,4.522316,
37.278984,0.745244,4.523014,
37.371705,0.742035,4.523713,
37.464724,0.739105,4.524413,
37.558043,0.736451,4.525113,
37.651664,0.734075,4.525814,
37.745590,0.731977,4.526514,
37.839822,0.730156,4.527213,
37.934362,0.728613,4.527911,
38.029212,0.727347,4.528607,
38.124375,0.726360,4.529301,
38.219853,0.725650,4.529991,
38.315647,0.725218,4.530679,
38.411760,0.725064,4.531362,
38.508195,0.725188,4.532042,
38.604952,0.725591,4.532716,
38.702035,0.726272,4.533386,
38.799446,0.727231,4.534049,
38.897187,0.728469,4.534707,
38.995261,0.729986,4.535358,
39.093669,0.731782,4.536001,
39.192414,0.733857,4.536637,
39.291499,0.736211,4.537265,
39.390926,0.738793,4.537884,
39.416167,0.739451,4.538040,
39.624462,0.744822,4.539296,
39.832970,0.750088,4.540507,
40.043063,0.755284,4.541682,
40.254755,0.760410,4.542821,
40.468070,0.765466,4.543925,
40.683032,0.770454,4.544993,
40.899665,0.775373,4.546027,
41.117996,0.780224,4.547027,
41.338051,0.785008,4.547993,
41.559855,0.789724,4.548926,
41.783437,0.794373,4.549827,
42.008823,0.798956,4.550695,
42.236043,0.781835,4.551578,
42.325380,0.775630,4.551938,
42.415425,0.769674,4.552309,
42.505747,0.763996,4.552687,
42.596350,0.758596,4.553073,
42.687236,0.753475,4.553464,
42.778406,0.748632,4.553862,
42.869863,0.744068,4.554266,
42.961608,0.739782,4.554674,
43.053644,0.735774,4.555087,
43.145971,0.732044,4.555504,
43.238593,0.728593,4.555925,
43.331511,0.725420,4.556349,
43.424728,0.722526,4.556775,
43.518244,0.719910,4.557204,
43.612062,0.717572,4.557634,
43.706185,0.715513,4.558065,
43.800614,0.713732,4.558497,
43.895351,0.712230,4.558929,
43.990398,0.711006,4.559361,
44.085758,0.710062,4.559792,
44.181432,0.709395,4.560222,
44.277423,0.709008,4.560650,
44.373733,0.708900,4.561076,
44.470364,0.709070,4.561499,
44.567318,0.709520,4.561918,
44.664597,0.710249,4.562334,
44.762205,0.711257,4.562746,
44.860142,0.712545,4.563153,
44.958412,0.714112,4.563555,
45.057016,0.715959,4.563951,
45.155957,0.718085,4.564342,
45.255238,0.720492,4.564725,
45.354861,0.723179,4.565101,
45.454827,0.725932,4.565470,
45.662506,0.731565,4.566208,
45.870940,0.737103,4.566913,
46.080937,0.742566,4.567587,
46.292513,0.747955,4.568231,
46.505690,0.753271,4.568845,
46.720494,0.758515,4.569430,
46.936947,0.763686,4.569985,
47.155076,0.768785,4.570513,
47.374905,0.773812,4.571012,
47.596459,0.778768,4.571484,
47.819767,0.783654,4.571929,
48.044854,0.788469,4.572347,
48.271748,0.771849,4.572785,
48.361354,0.765811,4.572974,
48.451667,0.760022,4.573172,
48.542259,0.754513,4.573379,
48.633133,0.749282,4.573594,
48.724290,0.744331,4.573816,
48.815734,0.739659,4.574044,
48.907464,0.735265,4.574279,
48.999484,0.731150,4.574520,
49.091796,0.727315,4.574766,
49.184400,0.723758,4.575017,
49.277300,0.720480,4.575272,
49.370497,0.717481,4.575531,
49.463993,0.714761,4.575793,
49.557790,0.712320,4.576059,
49.651891,0.710158,4.576326,
49.746297,0.708275,4.576595,
49.841010,0.706671,4.576866,
49.936032,0.705346,4.577137,
50.031366,0.704300,4.577409,
50.127013,0.703534,4.577681,
50.222976,0.703047,4.577952,
50.319257,0.702839,4.578222,
50.415858,0.702910,4.578490,
50.512781,0.703262,4.578757,
50.610028,0.703892,4.579021,
50.707602,0.704803,4.579281,
50.805505,0.705993,4.579538,
50.903740,0.707464,4.579792,
51.002307,0.709214,4.580040,
51.101211,0.711245,4.580284,
51.200453,0.713556,4.580522,
51.300036,0.716148,4.580754,
51.399961,0.718948,4.580979,
51.427371,0.719717,4.581040,
51.635730,0.725497,4.581482,
51.844304,0.731163,4.581894,
52.054434,0.736753,4.582279,
52.266134,0.742267,4.582637,
52.479426,0.747706,4.582969,
52.694334,0.753071,4.583275,
52.910882,0.758360,4.583555,
53.129094,0.763576,4.583810,
53.348996,0.768718,4.584041,
53.570612,0.773787,4.584248,
53.793969,0.778784,4.584430,
54.019094,0.783709,4.584590,
54.246014,0.767020,4.584772,
54.335648,0.760954,4.584862,
54.425990,0.755138,4.584962,
54.516611,0.749602,4.585070,
54.607513,0.744345,4.585187,
54.698699,0.739367,4.585312,
54.790170,0.734668,4.585444,
54.881928,0.730249,4.585583,
54.973975,0.726109,4.585729,
55.066314,0.722248,4.585880,
55.158945,0.718667,4.586037,
55.251872,0.715364,4.586199,
55.345095,0.712341,4.586365,
55.438618,0.709597,4.586535,
55.532441,0.707133,4.586709,
55.626567,0.704948,4.586885,
55.720998,0.703042,4.587064,
55.815736,0.701415,4.587245,
55.910782,0.700068,4.587427,
56.006141,0.699000,4.587611,
56.101812,0.698212,4.587794,
56.197799,0.697703,4.587978,
56.294103,0.697474,4.588161,
56.390727,0.697525,4.588344,
56.487673,0.697855,4.588524,
56.584943,0.698466,4.588703,
56.682539,0.699356,4.588879,
56.780464,0.700527,4.589052,
56.878719,0.701977,4.589222,
56.977309,0.703709,4.589388,
57.076233,0.705720,4.589549,
57.175496,0.708012,4.589706,
57.275098,0.710585,4.589857,
57.375044,0.713417,4.590002,
57.402365,0.714198,4.590040,
57.610252,0.720079,4.590317,
57.818350,0.725843,4.590566,
58.027991,0.731531,4.590790,
58.239188,0.737142,4.590989,
58.451962,0.742676,4.591164,
58.666338,0.748133,4.591314,
58.882338,0.753515,4.591441,
59.099988,0.758822,4.591545,
59.319310,0.764054,4.591626,
59.540331,0.769212,4.591684,
59.763076,0.774296,4.591721,
59.987571,0.779306,4.591736,
60.213844,0.767513,4.591762,
60.223958,0.766803,4.591764,
60.314251,0.760636,4.591792,
60.404571,0.754767,4.591830,
60.495171,0.749177,4.591877,
60.586053,0.743867,4.591933,
60.677217,0.738836,4.591997,
60.768667,0.734085,4.592069,
60.860403,0.729613,4.592149,
60.952428,0.725420,4.592235,
61.044743,0.721508,4.592328,
61.137352,0.717874,4.592426,
61.230254,0.714520,4.592530,
61.323453,0.711445,4.592639,
61.416951,0.708650,4.592752,
61.510749,0.706134,4.592869,
61.604850,0.703898,4.592990,
61.699255,0.701941,4.593113,
61.793966,0.700264,4.593238,
61.888986,0.698866,4.593366,
61.984317,0.697748,4.593495,
62.079961,0.696910,4.593625,
62.175919,0.696351,4.593755,
62.272195,0.696072,4.593885,
62.368789,0.696073,4.594014,
62.465705,0.696354,4.594143,
62.562945,0.696915,4.594270,
62.660511,0.697756,4.594395,
62.758405,0.698877,4.594517,
62.856629,0.700279,4.594636,
62.955186,0.701961,4.594752,
63.054078,0.703924,4.594863,
63.153307,0.706167,4.594971,
63.252876,0.708691,4.595073,
63.352787,0.711497,4.595169,
63.453043,0.714375,4.595260,
63.660961,0.720252,4.595428,
63.869623,0.726029,4.595572,
64.079828,0.731728,4.595691,
64.291593,0.737349,4.595787,
64.504940,0.742893,4.595860,
64.719893,0.748361,4.595910,
64.936475,0.753752,4.595937,
65.154710,0.759068,4.595943,
65.374623,0.764309,4.595927,
65.596238,0.769474,4.595891,
65.819583,0.774566,4.595833,
66.044682,0.779584,4.595756,
66.271564,0.763163,4.595704,
66.361344,0.757190,4.595702,
66.451832,0.751469,4.595710,
66.542600,0.746026,4.595728,
66.633649,0.740864,4.595754,
66.724983,0.735981,4.595789,
66.816602,0.731378,4.595831,
66.908510,0.727055,4.595881,
67.000707,0.723011,4.595937,
67.093195,0.719246,4.596000,
67.185977,0.715761,4.596068,
67.279055,0.712556,4.596142,
67.372430,0.709630,4.596221,
67.466105,0.706984,4.596304,
67.560081,0.704617,4.596390,
67.654361,0.702530,4.596480,
67.748946,0.700722,4.596573,
67.843838,0.699194,4.596668,
67.939041,0.697946,4.596765,
68.034555,0.696977,4.596863,
68.130383,0.696289,4.596962,
68.226527,0.695880,4.597062,
68.322989,0.695751,4.597161,
68.419772,0.695902,4.597260,
68.516877,0.696333,4.597357,
68.614306,0.697045,4.597453,
68.712063,0.698036,4.597546,
68.810149,0.699308,4.597637,
68.908567,0.700861,4.597725,
69.007319,0.702694,4.597810,
69.106407,0.704808,4.597890,
69.205833,0.707202,4.597965,
69.305601,0.709878,4.598036,
69.405712,0.712750,4.598101,
69.434918,0.713587,4.598119,
69.643434,0.719498,4.598231,
69.852173,0.725292,4.598320,
70.062458,0.731009,4.598385,
70.274302,0.736647,4.598427,
70.487726,0.742208,4.598446,
70.702755,0.747692,4.598444,
70.919412,0.753100,4.598420,
71.137721,0.758432,4.598374,
71.357706,0.763688,4.598308,
71.579393,0.768869,4.598222,
71.802807,0.773975,4.598115,
72.027975,0.779008,4.597989,
72.254923,0.762483,4.597890,
72.344676,0.756473,4.597870,
72.435137,0.750715,4.597859,
72.525877,0.745236,4.597859,
72.616900,0.740037,4.597867,
72.708206,0.735117,4.597884,
72.799797,0.730477,4.597908,
72.891676,0.726117,4.597940,
72.983845,0.722037,4.597980,
73.076305,0.718236,4.598025,
73.169058,0.714714,4.598077,
73.262107,0.711473,4.598134,
73.355453,0.708511,4.598195,
73.449097,0.705828,4.598262,
73.543044,0.703425,4.598332,
73.637293,0.701302,4.598406,
73.731847,0.699458,4.598483,
73.826709,0.697894,4.598562,
73.921880,0.696610,4.598643,
74.017363,0.695605,4.598726,
74.113159,0.694881,4.598809,
74.209271,0.694436,4.598894,
74.305701,0.694271,4.598978,
74.402451,0.694387,4.599061,
74.499523,0.694782,4.599144,
74.596919,0.695458,4.599225,
74.694643,0.696414,4.599305,
74.792695,0.697650,4.599381,
74.891078,0.699167,4.599455,
74.989795,0.700964,4.599525,
75.088848,0.703043,4.599592,
75.188240,0.705402,4.599654,
75.287971,0.708042,4.599711,
75.388047,0.710919,4.599762,
75.412823,0.711635,4.599774,
75.621033,0.717576,4.599860,
75.829432,0.723401,4.599922,
76.039372,0.729148,4.599960,
76.250864,0.734816,4.599976,
76.463930,0.740406,4.599970,
76.678594,0.745919,4.599942,
76.894880,0.751356,4.599893,
77.112810,0.756716,4.599823,
77.332410,0.762000,4.599732,
77.553704,0.767209,4.599621,
77.776717,0.772343,4.599491,
78.001477,0.777403,4.599341,
78.228010,0.760764,4.599219,
78.317716,0.754701,4.599190,
78.408129,0.748889,4.599171,
78.498821,0.743356,4.599161,
78.589794,0.738103,4.599161,
78.681051,0.733130,4.599169,
78.772592,0.728436,4.599185,
78.864422,0.724023,4.599209,
78.956540,0.719889,4.599240,
79.048949,0.716034,4.599278,
79.141651,0.712459,4.599321,
79.234648,0.709164,4.599371,
79.327942,0.706148,4.599425,
79.421534,0.703412,4.599484,
79.515428,0.700956,4.599547,
79.609624,0.698779,4.599614,
79.704125,0.696882,4.599683,
79.798933,0.695265,4.599756,
79.894050,0.693927,4.599830,
79.989478,0.692869,4.599906,
80.085219,0.692091,4.599983,
80.181275,0.691593,4.600061,
80.277649,0.691375,4.600139,
80.374342,0.691437,4.600217,
80.471357,0.691779,4.600293,
80.568697,0.692402,4.600369,
80.666362,0.693305,4.600442,
80.764356,0.694488,4.600513,
80.862681,0.695951,4.600582,
80.961339,0.697696,4.600647,
81.060332,0.699721,4.600708,
81.159663,0.702027,4.600765,
81.259335,0.704614,4.600817,
81.359349,0.707481,4.600864,
81.423001,0.709337,4.600891,
81.630452,0.715304,4.600962,
81.838376,0.721163,4.601009,
82.047831,0.726942,4.601034,
82.258829,0.732643,4.601036,
82.471394,0.738267,4.601016,
82.685549,0.743812,4.600974,
82.901316,0.749281,4.600911,
83.118720,0.754672,4.600827,
83.337784,0.759988,4.600723,
83.558533,0.765228,4.600599,
83.780993,0.770394,4.600456,
84.005190,0.775484,4.600293,
84.231150,0.758953,4.600157,
84.320885,0.752912,4.600123,
84.411325,0.747123,4.600098,
84.502044,0.741613,4.600083,
84.593044,0.736383,4.600077,
84.684328,0.731433,4.600080,
84.775898,0.726763,4.600091,
84.867755,0.722372,4.600109,
84.959901,0.718261,4.600135,
85.052338,0.714430,4.600167,
85.145068,0.710878,4.600205,
85.238093,0.707606,4.600249,
85.331416,0.704613,4.600298,
85.425037,0.701900,4.600351,
85.518959,0.699467,4.600409,
85.613184,0.697314,4.600470,
85.707715,0.695440,4.600534,
85.802552,0.693846,4.600601,
85.897698,0.692532,4.600669,
85.993156,0.691497,4.600740,
86.088927,0.690743,4.600812,
86.185013,0.690268,4.600884,
86.281417,0.690074,4.600956,
86.378141,0.690159,4.601028,
86.475187,0.690525,4.601099,
86.572557,0.691171,4.601169,
86.670253,0.692097,4.601237,
86.768278,0.693304,4.601303,
86.866634,0.694791,4.601365,
86.965323,0.696559,4.601425,
87.064348,0.698608,4.601480,
87.163711,0.700937,4.601532,
87.263415,0.703548,4.601578,
87.363461,0.706433,4.601619,
87.403470,0.707605,4.601634,
87.610730,0.713603,4.601696,
87.818289,0.719486,4.601735,
88.027374,0.725291,4.601751,
88.237998,0.731016,4.601744,
88.450182,0.736663,4.601715,
88.663949,0.742233,4.601665,
88.879323,0.747725,4.601594,
89.096327,0.753141,4.601502,
89.314984,0.758480,4.601389,
89.535321,0.763743,4.601257,
89.757361,0.768931,4.601105,
89.981130,0.774044,4.600934,
90.206656,0.762371,4.600776,
90.216747,0.761666,4.600770,
90.307105,0.755522,4.600725,
90.397489,0.749675,4.600691,
90.488154,0.744108,4.600666,
90.579100,0.738821,4.600651,
90.670329,0.733813,4.600645,
90.761843,0.729086,4.600646,
90.853644,0.724638,4.600656,
90.945734,0.720470,4.600672,
91.038115,0.716581,4.600696,
91.130788,0.712972,4.600726,
91.223756,0.709643,4.600761,
91.317021,0.706594,4.600802,
91.410584,0.703824,4.600847,
91.504448,0.701333,4.600896,
91.598614,0.699123,4.600950,
91.693085,0.697192,4.601006,
91.787862,0.695541,4.601066,
91.882948,0.694170,4.601127,
91.978345,0.693078,4.601190,
92.074055,0.692267,4.601255,
92.170080,0.691735,4.601320,
92.266422,0.691484,4.601386,
92.363083,0.691512,4.601451,
92.460066,0.691821,4.601516,
92.557372,0.692410,4.601579,
92.655005,0.693279,4.601641,
92.752965,0.694429,4.601701,
92.851256,0.695859,4.601757,
92.949880,0.697570,4.601811,
93.048840,0.699562,4.601861,
93.148136,0.701834,4.601907,
93.247773,0.704388,4.601948,
93.347752,0.707223,4.601984,
93.448076,0.710145,4.602014,
93.655568,0.716098,4.602059,
93.863801,0.721948,4.602081,
94.073566,0.727720,4.602080,
94.284879,0.733414,4.602057,
94.497762,0.739029,4.602013,
94.712239,0.744566,4.601947,
94.928332,0.750027,4.601860,
95.146065,0.755411,4.601753,
95.365462,0.760719,4.601625,
95.586549,0.765951,4.601479,
95.809351,0.771108,4.601312,
96.033894,0.776190,4.601127,
96.260203,0.759811,4.600969,
96.350007,0.753837,4.600926,
96.440518,0.748113,4.600893,
96.531308,0.742670,4.600869,
96.622380,0.737506,4.600854,
96.713736,0.732622,4.600848,
96.805377,0.728017,4.600849,
96.897307,0.723693,4.600859,
96.989526,0.719648,4.600875,
97.082037,0.715883,4.600898,
97.174841,0.712397,4.600927,
97.267941,0.709191,4.600961,
97.361338,0.706265,4.601001,
97.455035,0.703618,4.601045,
97.549033,0.701251,4.601093,
97.643334,0.699164,4.601144,
97.737941,0.697357,4.601199,
97.832855,0.695829,4.601256,
97.928079,0.694581,4.601315,
98.023615,0.693613,4.601376,
98.119465,0.692925,4.601438,
98.215630,0.692517,4.601500,
98.312114,0.692389,4.601563,
98.408918,0.692541,4.601625,
98.506044,0.692974,4.601686,
98.603495,0.693686,4.601746,
98.701273,0.694679,4.601804,
98.799381,0.695953,4.601859,
98.897820,0.697507,4.601912,
98.996592,0.699342,4.601961,
99.095701,0.701457,4.602006,
99.195148,0.703854,4.602047,
99.294937,0.706532,4.602083,
99.395069,0.709430,4.602113,
99.421277,0.710191,4.602120,
99.629332,0.716158,4.602163,
99.837587,0.722008,4.602183,
100.047377,0.727779,4.602180,
