Time(ns),Calculated Values(V1),Calculated Values(V2)
25.914902,0.817187,4.384158,
26.052611,0.814151,4.386914,
26.190994,0.811710,4.389653,
26.330057,0.809866,4.392372,
26.469807,0.808619,4.395072,
26.610251,0.807969,4.397749,
26.751397,0.807917,4.400402,
26.893251,0.808463,4.403031,
27.035820,0.809609,4.405634,
27.179113,0.811354,4.408208,
27.323136,0.813699,4.410753,
27.467897,0.816364,4.413268,
27.544134,0.817758,4.414574,
27.849928,0.823247,4.419697,
28.159049,0.828628,4.424687,
28.471774,0.833904,4.429549,
28.788182,0.839078,4.434285,
29.108357,0.844149,4.438895,
29.432388,0.849118,4.443383,
29.760364,0.853987,4.447749,
30.092379,0.843821,4.452021,
30.134597,0.840410,4.452562,
30.265525,0.830259,4.454242,
30.397012,0.820712,4.455932,
30.529105,0.811765,4.457631,
30.661807,0.803419,4.459336,
30.795127,0.795673,4.461046,
30.929068,0.788528,4.462760,
31.063638,0.781984,4.464476,
31.198843,0.776040,4.466193,
31.334689,0.770697,4.467909,
31.471182,0.765955,4.469622,
31.608328,0.761814,4.471332,
31.746135,0.758274,4.473036,
31.884608,0.755336,4.474733,
32.023754,0.753000,4.476421,
32.163580,0.751266,4.478099,
32.304092,0.750134,4.479766,
32.445298,0.749606,4.481420,
32.587204,0.749680,4.483059,
32.729819,0.750358,4.484681,
32.873147,0.751640,4.486287,
33.017198,0.753527,4.487873,
33.161979,0.756019,4.489438,
33.307496,0.759117,4.490981,
33.453759,0.762582,4.492500,
33.510266,0.763920,4.493079,
33.817128,0.771054,4.496140,
34.127268,0.778046,4.499100,
34.440976,0.784901,4.501962,
34.758334,0.791621,4.504727,
35.079423,0.798206,4.507397,
35.404331,0.804657,4.509974,
35.733148,0.810976,4.512458,
36.065965,0.813086,4.514852,
36.082032,0.811817,4.514966,
36.213545,0.801789,4.515907,
36.345607,0.792371,4.516863,
36.478274,0.783557,4.517834,
36.611553,0.775348,4.518817,
36.745449,0.767743,4.519811,
36.879968,0.760742,4.520815,
37.015117,0.754346,4.521826,
37.150901,0.748554,4.522844,
37.287327,0.743367,4.523867,
37.424400,0.738785,4.524893,
37.562128,0.734808,4.525920,
37.700517,0.731435,4.526948,
37.839573,0.728667,4.527974,
37.979303,0.726505,4.528997,
38.119713,0.724949,4.530016,
38.260811,0.723998,4.531028,
38.402603,0.723654,4.532033,
38.545096,0.723916,4.533028,
38.688297,0.724785,4.534013,
38.832214,0.726261,4.534986,
38.976854,0.728345,4.535944,
39.122224,0.731037,4.536887,
39.268332,0.734338,4.537814,
39.415185,0.738127,4.538721,
39.456932,0.739218,4.538975,
39.764298,0.747112,4.540786,
40.074881,0.754846,4.542515,
40.388984,0.762427,4.544166,
40.706687,0.769857,4.545741,
41.028068,0.777136,4.547239,
41.353214,0.784266,4.548664,
41.682210,0.791249,4.550017,
42.015147,0.793942,4.551299,
42.031173,0.792682,4.551360,
42.162973,0.782684,4.551872,
42.295321,0.773298,4.552403,
42.428274,0.764518,4.552952,
42.561839,0.756345,4.553518,
42.696021,0.748779,4.554097,
42.830827,0.741820,4.554690,
42.966262,0.735467,4.555294,
43.102332,0.729721,4.555908,
43.239044,0.724582,4.556530,
43.376404,0.720049,4.557159,
43.514419,0.716124,4.557793,
43.653094,0.712805,4.558430,
43.792436,0.710093,4.559069,
43.932452,0.707989,4.559708,
44.073148,0.706492,4.560346,
44.214531,0.705603,4.560982,
44.356609,0.705322,4.561612,
44.499388,0.705650,4.562237,
44.642874,0.706586,4.562855,
44.787076,0.708131,4.563463,
44.932001,0.710286,4.564061,
45.077656,0.713050,4.564647,
45.224048,0.716425,4.565218,
45.371186,0.720388,4.565775,
45.412551,0.721542,4.565928,
45.718148,0.729924,4.567012,
46.026886,0.738135,4.568028,
46.339063,0.746184,4.568977,
46.654752,0.754072,4.569861,
46.974033,0.761800,4.570682,
47.296986,0.769371,4.571441,
47.623693,0.776784,4.572139,
47.954240,0.784042,4.572777,
48.288718,0.769205,4.573432,
48.308074,0.767890,4.573471,
48.441336,0.759213,4.573755,
48.575160,0.751148,4.574058,
48.709602,0.743691,4.574376,
48.844668,0.736841,4.574710,
48.980364,0.730600,4.575057,
49.116696,0.724967,4.575416,
49.253671,0.719941,4.575785,
49.391295,0.715524,4.576163,
49.529573,0.711715,4.576548,
49.668513,0.708514,4.576938,
49.808121,0.705921,4.577332,
49.948404,0.703937,4.577728,
50.089368,0.702562,4.578125,
50.231020,0.701796,4.578520,
50.373367,0.701639,4.578914,
50.516415,0.702091,4.579303,
50.660173,0.703153,4.579687,
50.804647,0.704825,4.580063,
50.949845,0.707108,4.580431,
51.095774,0.710002,4.580788,
51.242441,0.713507,4.581134,
51.389854,0.717564,4.581465,
51.430655,0.718714,4.581554,
51.737733,0.727221,4.582186,
52.047958,0.735554,4.582757,
52.361628,0.743721,4.583269,
52.678819,0.751722,4.583724,
52.999610,0.759561,4.584124,
53.324079,0.767238,4.584469,
53.652311,0.774754,4.584761,
53.984391,0.782112,4.585001,
54.320407,0.767490,4.585265,
54.339897,0.766188,4.585282,
54.473381,0.757647,4.585414,
54.607427,0.749717,4.585565,
54.742092,0.742397,4.585733,
54.877383,0.735685,4.585918,
55.013304,0.729582,4.586117,
55.149864,0.724088,4.586328,
55.287067,0.719202,4.586551,
55.424920,0.714925,4.586783,
55.563429,0.711257,4.587023,
55.702601,0.708198,4.587270,
55.842442,0.705748,4.587521,
55.982959,0.703907,4.587776,
56.124158,0.702676,4.588032,
56.266047,0.702054,4.588288,
56.408632,0.702043,4.588543,
56.551921,0.702641,4.588794,
56.695920,0.703850,4.589041,
56.840636,0.705670,4.589282,
56.986078,0.708100,4.589514,
57.132252,0.711143,4.589737,
57.279166,0.714798,4.589949,
57.426828,0.718909,4.590148,
57.471516,0.720162,4.590206,
57.780476,0.728676,4.590569,
58.092609,0.737015,4.590877,
58.408216,0.745185,4.591131,
58.727372,0.753190,4.591333,
59.050155,0.761030,4.591484,
59.376647,0.768706,4.591585,
59.706932,0.776221,4.591639,
60.041095,0.779451,4.591645,
60.057246,0.778216,4.591645,
60.189582,0.768473,4.591664,
60.322467,0.759342,4.591706,
60.455960,0.750821,4.591769,
60.590067,0.742910,4.591852,
60.724793,0.735608,4.591953,
60.860144,0.728915,4.592071,
60.996127,0.722831,4.592203,
61.132747,0.717356,4.592349,
61.270011,0.712490,4.592506,
61.407925,0.708233,4.592674,
61.546496,0.704585,4.592850,
61.685729,0.701547,4.593033,
61.825632,0.699118,4.593221,
61.966210,0.697299,4.593413,
62.107472,0.696089,4.593607,
62.249422,0.695490,4.593802,
62.392070,0.695501,4.593995,
62.535420,0.696122,4.594186,
62.679481,0.697354,4.594373,
62.824260,0.699197,4.594553,
62.969764,0.701651,4.594727,
63.116000,0.704718,4.594891,
63.262977,0.708397,4.595045,
63.410701,0.712583,4.595187,
63.451674,0.713758,4.595224,
63.758943,0.722420,4.595468,
64.069340,0.730904,4.595659,
64.383163,0.739218,4.595799,
64.700487,0.747364,4.595887,
65.021389,0.755343,4.595927,
65.345947,0.763156,4.595919,
65.674245,0.770806,4.595865,
66.006365,0.774150,4.595765,
66.022398,0.772917,4.595761,
66.154696,0.763108,4.595739,
66.287543,0.753913,4.595740,
66.420997,0.745327,4.595763,
66.555064,0.737351,4.595806,
66.689749,0.729985,4.595868,
66.825060,0.723228,4.595947,
66.961001,0.717081,4.596041,
67.097580,0.711542,4.596149,
67.234801,0.706613,4.596269,
67.372672,0.702294,4.596400,
67.511198,0.698583,4.596540,
67.650387,0.695482,4.596687,
67.790244,0.692991,4.596839,
67.930776,0.691110,4.596996,
68.071990,0.689838,4.597156,
68.213893,0.689177,4.597317,
68.356492,0.689126,4.597477,
68.499793,0.689686,4.597634,
68.643804,0.690856,4.597789,
68.788531,0.692638,4.597937,
68.933983,0.695032,4.598079,
69.080166,0.698037,4.598212,
69.227089,0.701656,4.598336,
69.374759,0.705857,4.598447,
69.416144,0.707072,4.598476,
69.721395,0.715879,4.598657,
70.029729,0.724506,4.598787,
70.341440,0.732961,4.598865,
70.656599,0.741247,4.598893,
70.975282,0.749363,4.598874,
71.297566,0.757312,4.598807,
71.623532,0.765096,4.598695,
71.953262,0.772716,4.598538,
72.286842,0.758277,4.598412,
72.306193,0.756983,4.598407,
72.439750,0.748425,4.598387,
72.573869,0.740480,4.598388,
72.708607,0.733145,4.598407,
72.843970,0.726419,4.598444,
72.979964,0.720303,4.598497,
73.116595,0.714796,4.598563,
73.253869,0.709898,4.598642,
73.391793,0.705610,4.598732,
73.530373,0.701932,4.598831,
73.669615,0.698864,4.598938,
73.809526,0.696405,4.599051,
73.950113,0.694556,4.599168,
74.091381,0.693317,4.599289,
74.233339,0.692688,4.599410,
74.375993,0.692670,4.599531,
74.519349,0.693263,4.599651,
74.663416,0.694467,4.599766,
74.808199,0.696283,4.599877,
74.953707,0.698710,4.599981,
75.099948,0.701749,4.600077,
75.246928,0.705401,4.600163,
75.394655,0.709597,4.600238,
75.435382,0.710777,4.600256,
75.742249,0.719518,4.600364,
76.052227,0.728079,4.600421,
76.365613,0.736469,4.600429,
76.682482,0.744689,4.600389,
77.002909,0.752741,4.600302,
77.326972,0.760626,4.600169,
77.654754,0.768345,4.599993,
77.986338,0.775901,4.599773,
78.321810,0.761518,4.599586,
78.341300,0.760229,4.599578,
78.474959,0.751761,4.599534,
78.609180,0.743907,4.599511,
78.744021,0.736662,4.599507,
78.879488,0.730027,4.599520,
79.015586,0.724001,4.599549,
79.152323,0.718585,4.599592,
79.289704,0.713779,4.599647,
79.427735,0.709582,4.599713,
79.566423,0.705995,4.599789,
79.705775,0.703018,4.599872,
79.845796,0.700650,4.599961,
79.986493,0.698893,4.600055,
80.127874,0.697746,4.600151,
80.269945,0.697209,4.600249,
80.412712,0.697283,4.600347,
80.556184,0.697967,4.600443,
80.700366,0.699263,4.600535,
80.845267,0.701171,4.600622,
80.990893,0.703690,4.600702,
81.137253,0.706822,4.600774,
81.284353,0.710567,4.600836,
81.432202,0.714752,4.600887,
81.478492,0.716069,4.600900,
81.787443,0.724708,4.600960,
82.099551,0.733167,4.600970,
82.415112,0.741457,4.600932,
82.734202,0.749577,4.600847,
83.056898,0.757529,4.600716,
83.383280,0.765316,4.600541,
83.713432,0.772938,4.600323,
84.047438,0.776281,4.600063,
84.063603,0.775054,4.600051,
84.196056,0.765369,4.599967,
84.329058,0.756297,4.599906,
84.462668,0.747836,4.599868,
84.596893,0.739984,4.599850,
84.731737,0.732743,4.599851,
84.867207,0.726111,4.599869,
85.003309,0.720088,4.599903,
85.140050,0.714675,4.599951,
85.277434,0.709872,4.600011,
85.415469,0.705678,4.600082,
85.554161,0.702094,4.600163,
85.693516,0.699119,4.600251,
85.833541,0.696755,4.600344,
85.974243,0.695000,4.600443,
86.115627,0.693856,4.600544,
86.257702,0.693322,4.600646,
86.400474,0.693399,4.600748,
86.543949,0.694087,4.600848,
86.688136,0.695386,4.600945,
86.833040,0.697297,4.601036,
86.978671,0.699819,4.601121,
87.125035,0.702954,4.601197,
87.272139,0.706702,4.601263,
87.419992,0.710928,4.601318,
87.462963,0.712168,4.601332,
87.770498,0.720885,4.601400,
88.081157,0.729423,4.601418,
88.395238,0.737790,4.601387,
88.712814,0.745987,4.601309,
89.033962,0.754015,4.601185,
89.358761,0.761877,4.601017,
89.687292,0.769573,4.600805,
90.019641,0.772976,4.600551,
90.035707,0.771748,4.600539,
90.168099,0.762001,4.600456,
90.301041,0.752867,4.600398,
90.434590,0.744343,4.600361,
90.568753,0.736429,4.600345,
90.703535,0.729125,4.600349,
90.838942,0.722431,4.600369,
90.974981,0.716346,4.600406,
91.111657,0.710871,4.600456,
91.248977,0.706006,4.600519,
91.386947,0.701750,4.600593,
91.525573,0.698103,4.600676,
91.664862,0.695067,4.600767,
91.804820,0.692640,4.600864,
91.945453,0.690824,4.600966,
92.086769,0.689617,4.601070,
92.228775,0.689021,4.601176,
92.371476,0.689036,4.601282,
92.514881,0.689662,4.601386,
92.658996,0.690898,4.601486,
92.803829,0.692747,4.601582,
92.949387,0.695207,4.601670,
93.095677,0.698280,4.601751,
93.242706,0.701965,4.601822,
93.390484,0.706202,4.601881,
93.431357,0.707401,4.601895,
93.737200,0.716214,4.601972,
94.046131,0.724848,4.601999,
94.358445,0.733309,4.601976,
94.674215,0.741599,4.601906,
94.993516,0.749720,4.601789,
95.316426,0.757673,4.601627,
95.643025,0.765460,4.601422,
95.973396,0.773082,4.601174,
96.307624,0.758748,4.600958,
96.327043,0.757461,4.600948,
96.460690,0.748974,4.600893,
96.594900,0.741100,4.600859,
96.729730,0.733836,4.600843,
96.865185,0.727182,4.600846,
97.001271,0.721137,4.600864,
97.137996,0.715702,4.600896,
97.275364,0.710877,4.600941,
97.413383,0.706661,4.600997,
97.552059,0.703056,4.601062,
97.691397,0.700059,4.601135,
97.831405,0.697673,4.601214,
97.972089,0.695897,4.601298,
98.113456,0.694732,4.601385,
98.255513,0.694176,4.601473,
98.398267,0.694232,4.601561,
98.541724,0.694898,4.601647,
98.685892,0.696176,4.601730,
98.830778,0.698065,4.601808,
98.976389,0.700566,4.601880,
99.122733,0.703680,4.601943,
99.269818,0.707406,4.601996,
99.417651,0.711619,4.602038,
99.460090,0.712840,4.602048,
99.767977,0.721547,4.602091,
100.078995,0.730074,4.602084,
