Time(ns),Calculated Values(V1),Calculated Values(V2)
81.084445,0.702863,4.601582,
81.911198,0.724708,4.601777,
82.725831,0.746252,4.601643,
83.561752,0.766609,4.601204,
84.419606,0.750458,4.600647,
85.264306,0.710162,4.600689,
86.109007,0.693665,4.601149,
86.953707,0.699040,4.601654,
87.798408,0.720714,4.601903,
88.626987,0.742931,4.601810,
89.476672,0.763880,4.601397,
90.348118,0.746837,4.600861,
91.205708,0.704646,4.600955,
92.063298,0.687077,4.601492,
92.920888,0.692104,4.602077,
93.778478,0.714428,4.602395,
94.618868,0.737455,4.602349,
95.480113,0.759129,4.601964,
96.362877,0.742418,4.601444,
97.231127,0.700595,4.601556,
98.099377,0.683922,4.602104,
98.967627,0.690307,4.602683,
99.835877,0.713388,4.602976,
100.687645,0.736799,4.602894,
