Time(ns),Calculated Values(V1),Calculated Values(V2)
76.535599,0.914259,4.567936,
77.523744,0.922326,4.567705,
78.531069,0.929770,4.567348,
79.558430,0.936627,4.566884,
80.606721,0.874384,4.567008,
81.596311,0.844254,4.568009,
82.564232,0.854566,4.569009,
83.495100,0.867494,4.569675,
84.440486,0.879447,4.570075,
85.401124,0.890489,4.570243,
86.377772,0.900680,4.570208,
87.371219,0.910073,4.569996,
88.382283,0.918721,4.569634,
89.411817,0.926673,4.569144,
90.460711,0.891984,4.568546,
91.448176,0.853345,4.569163,
92.413917,0.860309,4.569941,
93.343684,0.872712,4.570430,
94.288407,0.884187,4.570675,
95.248816,0.894793,4.570708,
96.225669,0.904585,4.570556,
97.219755,0.913614,4.570244,
98.231896,0.921930,4.569794,
99.262945,0.929578,4.569229,
100.313796,0.891092,4.568569,
