Time(ns),Calculated Values(V1),Calculated Values(V2)
58.523338,0.334069,4.628746,
58.819657,0.324315,4.629985,
59.119049,0.314749,4.631247,
59.421574,0.305369,4.632531,
59.727296,0.296174,4.633836,
60.036280,0.287302,4.635160,
60.082396,0.286253,4.635357,
60.177575,0.284773,4.635765,
60.273052,0.284209,4.636171,
60.368844,0.284559,4.636575,
60.464953,0.285825,4.636975,
60.561380,0.288007,4.637369,
60.658128,0.291105,4.637757,
60.755200,0.295120,4.638138,
60.852596,0.300051,4.638508,
60.950320,0.305900,4.638868,
61.048372,0.312530,4.639215,
61.071945,0.314149,4.639296,
61.302305,0.329768,4.640049,
61.534387,0.345144,4.640732,
61.768351,0.360288,4.641346,
62.004227,0.375201,4.641892,
62.242046,0.389885,4.642371,
62.481843,0.404342,4.642785,
62.723649,0.418573,4.643134,
62.967499,0.432580,4.643421,
63.213429,0.446365,4.643645,
63.461473,0.459929,4.643809,
63.711669,0.473274,4.643912,
63.964053,0.486402,4.643958,
64.218666,0.499314,4.643946,
64.475546,0.512012,4.643878,
64.734734,0.524498,4.643754,
64.996271,0.536774,4.643578,
65.260200,0.548840,4.643348,
65.526565,0.560699,4.643067,
65.795410,0.572353,4.642736,
66.066783,0.583802,4.642356,
66.340729,0.595049,4.641928,
66.617299,0.606096,4.641454,
66.896541,0.616944,4.640934,
67.178507,0.627594,4.640370,
67.463250,0.638049,4.639763,
67.750825,0.648310,4.639115,
68.041286,0.658379,4.638426,
68.334692,0.668257,4.637698,
68.631100,0.677946,4.636932,
68.930574,0.687449,4.636129,
69.233173,0.696765,4.635290,
69.538964,0.705898,4.634417,
69.848012,0.714849,4.633511,
70.160386,0.722114,4.632575,
70.195880,0.722467,4.632469,
70.291636,0.722789,4.632182,
70.387688,0.722192,4.631898,
70.484054,0.720675,4.631617,
70.580738,0.718240,4.631341,
70.677741,0.714885,4.631073,
70.775063,0.710611,4.630812,
70.872707,0.705417,4.630562,
70.970674,0.699303,4.630324,
71.068966,0.692547,4.630099,
71.097037,0.690606,4.630038,
71.326178,0.674961,4.629577,
71.557029,0.659557,4.629189,
71.789783,0.644383,4.628870,
72.024471,0.629435,4.628619,
72.261124,0.614714,4.628434,
72.499774,0.600217,4.628314,
72.740455,0.585943,4.628256,
72.983201,0.571890,4.628260,
73.228046,0.558058,4.628324,
73.475025,0.544443,4.628445,
73.724176,0.531045,4.628624,
73.975535,0.517863,4.628857,
74.229140,0.504894,4.629143,
74.485030,0.492138,4.629481,
74.743246,0.479593,4.629869,
75.003828,0.467256,4.630307,
75.266818,0.455128,4.630791,
75.532260,0.443205,4.631321,
75.800197,0.431487,4.631895,
76.070675,0.419972,4.632512,
76.343741,0.408659,4.633171,
76.619441,0.397546,4.633869,
76.897826,0.386631,4.634605,
77.178946,0.375913,4.635379,
77.462852,0.365390,4.636189,
77.749598,0.355061,4.637032,
78.039238,0.344924,4.637909,
78.331828,0.334978,4.638817,
78.627426,0.325220,4.639755,
78.926093,0.315650,4.640722,
79.227888,0.306266,4.641717,
79.532875,0.297066,4.642737,
79.841118,0.288048,4.643783,
80.152685,0.280574,4.644851,
80.187759,0.280187,4.644971,
80.283360,0.279763,4.645297,
80.379258,0.280255,4.645621,
80.475472,0.281664,4.645941,
80.572006,0.283990,4.646257,
80.668861,0.287233,4.646566,
80.766039,0.291394,4.646867,
80.863542,0.296473,4.647159,
80.961372,0.302470,4.647440,
81.059531,0.309173,4.647709,
81.085070,0.310935,4.647777,
81.315502,0.326632,4.648349,
81.547655,0.342085,4.648853,
81.781686,0.357304,4.649290,
82.017625,0.372291,4.649662,
82.255505,0.387047,4.649970,
82.495357,0.401574,4.650215,
82.737215,0.415875,4.650398,
82.981113,0.429949,4.650520,
83.227087,0.443801,4.650582,
83.475170,0.457430,4.650586,
83.725401,0.470838,4.650533,
83.977817,0.484029,4.650423,
84.232455,0.497002,4.650259,
84.489356,0.509760,4.650040,
84.748560,0.522304,4.649769,
85.010108,0.534637,4.649447,
85.274044,0.546759,4.649074,
85.540409,0.558673,4.648651,
85.809250,0.570380,4.648181,
86.080611,0.581882,4.647665,
86.354541,0.593180,4.647102,
86.631088,0.604277,4.646495,
86.910301,0.615174,4.645846,
87.192232,0.625872,4.645154,
87.476932,0.636374,4.644421,
87.764457,0.646681,4.643649,
88.054862,0.656794,4.642839,
88.348203,0.666716,4.641991,
88.644540,0.676448,4.641107,
88.943932,0.685992,4.640189,
89.246443,0.695349,4.639238,
89.552136,0.704521,4.638254,
89.861077,0.713511,4.637239,
90.173335,0.720532,4.636197,
90.209965,0.720853,4.636074,
90.305786,0.721056,4.635756,
90.401903,0.720339,4.635440,
90.498336,0.718703,4.635129,
90.595086,0.716147,4.634823,
90.692154,0.712672,4.634524,
90.789543,0.708276,4.634234,
90.887253,0.702960,4.633955,
90.985287,0.696724,4.633688,
91.083645,0.689946,4.633434,
91.119015,0.687510,4.633347,
91.348437,0.671917,4.632823,
91.579579,0.656563,4.632373,
91.812628,0.641439,4.631992,
92.047617,0.626541,4.631680,
92.284576,0.611869,4.631435,
92.523538,0.597420,4.631256,
92.764536,0.583194,4.631140,
93.007605,0.569189,4.631086,
93.252779,0.555403,4.631093,
93.500093,0.541835,4.631158,
93.749585,0.528484,4.631281,
94.001292,0.515347,4.631459,
94.255251,0.502424,4.631691,
94.511503,0.489712,4.631976,
94.770086,0.477211,4.632312,
95.031044,0.464918,4.632697,
95.294417,0.452833,4.633130,
95.560249,0.440953,4.633610,
95.828585,0.429278,4.634134,
96.099469,0.417805,4.634702,
96.372950,0.406533,4.635312,
96.649075,0.395461,4.635963,
96.927892,0.384587,4.636652,
97.209454,0.373909,4.637380,
97.493812,0.363426,4.638144,
97.781019,0.353136,4.638942,
98.071130,0.343038,4.639775,
98.364203,0.333130,4.640639,
98.660294,0.323410,4.641534,
98.959465,0.313878,4.642459,
99.261776,0.304530,4.643412,
99.567291,0.295367,4.644392,
99.876075,0.286385,4.645398,
100.188195,0.279694,4.646424,
