Time(ns),Calculated Values(V1),Calculated Values(V2)
20.255168,0.417557,4.291952,
20.430320,0.410307,4.298301,
20.606481,0.403143,4.304596,
20.783661,0.396063,4.310838,
20.961873,0.389067,4.317026,
21.141126,0.382155,4.323160,
21.321432,0.375326,4.329240,
21.502802,0.368580,4.335268,
21.685248,0.361917,4.341241,
21.868782,0.355335,4.347161,
22.053416,0.348834,4.353027,
22.239162,0.342415,4.358840,
22.426032,0.336075,4.364600,
22.614039,0.329816,4.370306,
22.803197,0.323636,4.375958,
22.993517,0.317535,4.381558,
23.185014,0.311512,4.387104,
23.377701,0.305567,4.392597,
23.571591,0.299699,4.398036,
23.766700,0.293909,4.403423,
23.963040,0.288194,4.408757,
24.160628,0.282556,4.414037,
24.359476,0.276993,4.419265,
24.559602,0.271504,4.424440,
24.761019,0.266091,4.429563,
24.963744,0.260751,4.434633,
25.167793,0.255484,4.439650,
25.373182,0.250290,4.444615,
25.579927,0.245169,4.449528,
25.788046,0.240119,4.454388,
25.997555,0.235140,4.459196,
26.208473,0.230233,4.463953,
26.420816,0.225396,4.468657,
26.634604,0.220628,4.473310,
26.849855,0.215930,4.477911,
27.066588,0.211300,4.482460,
27.284822,0.206739,4.486958,
27.504578,0.202245,4.491405,
27.725874,0.197819,4.495801,
27.948733,0.193459,4.500146,
28.173174,0.189165,4.504440,
28.399220,0.184937,4.508683,
28.626891,0.180774,4.512875,
28.856211,0.176676,4.517018,
29.087202,0.172642,4.521109,
29.319888,0.168671,4.525151,
29.554293,0.164763,4.529143,
29.790440,0.160918,4.533086,
30.028354,0.157135,4.536978,
30.268062,0.153413,4.540821,
30.509588,0.149752,4.544615,
30.752960,0.146151,4.548360,
30.998204,0.142611,4.552056,
31.245349,0.139129,4.555704,
31.494422,0.135707,4.559302,
31.745453,0.132342,4.562853,
31.998471,0.129036,4.566355,
32.253507,0.125787,4.569810,
32.510592,0.122594,4.573217,
32.769758,0.119458,4.576576,
33.031037,0.116377,4.579888,
33.294463,0.113351,4.583153,
33.560069,0.110380,4.586371,
33.827892,0.107463,4.589543,
34.097966,0.104600,4.592668,
34.370329,0.101789,4.595747,
34.645019,0.099031,4.598779,
34.922073,0.096325,4.601767,
35.201532,0.093671,4.604708,
35.483436,0.091067,4.607605,
35.767827,0.088514,4.610456,
36.054748,0.086010,4.613263,
36.344243,0.083556,4.616025,
36.636356,0.081150,4.618743,
36.931135,0.078793,4.621416,
37.228626,0.076484,4.624046,
37.528879,0.074221,4.626633,
37.831944,0.072006,4.629176,
38.137872,0.069836,4.631677,
38.446717,0.067712,4.634134,
38.758533,0.065633,4.636550,
39.073375,0.063599,4.638923,
39.391303,0.061609,4.641254,
39.712375,0.059662,4.643544,
40.036652,0.057759,4.645792,
40.364197,0.068871,4.647976,
40.415881,0.072538,4.648307,
40.468144,0.076768,4.648636,
40.520500,0.081495,4.648962,
40.532906,0.082634,4.649038,
40.674794,0.095558,4.649888,
40.816743,0.108306,4.650698,
40.959388,0.120936,4.651474,
41.102732,0.133447,4.652214,
41.246784,0.145840,4.652920,
41.391548,0.158116,4.653591,
41.537035,0.170276,4.654228,
41.683250,0.182319,4.654832,
41.830201,0.194247,4.655402,
41.977897,0.206060,4.655939,
42.126344,0.217759,4.656444,
42.275552,0.229344,4.656916,
42.425527,0.240816,4.657356,
42.576278,0.252175,4.657764,
42.727813,0.263422,4.658140,
42.880141,0.274557,4.658486,
43.033270,0.285581,4.658801,
43.187209,0.296494,4.659085,
43.341967,0.307298,4.659339,
43.497552,0.317992,4.659563,
43.653973,0.328577,4.659758,
43.811240,0.339053,4.659924,
43.969363,0.349422,4.660061,
44.128349,0.359684,4.660169,
44.288210,0.369839,4.660250,
44.448954,0.379887,4.660303,
44.610592,0.389830,4.660328,
44.773134,0.399668,4.660326,
44.936590,0.409401,4.660297,
45.100970,0.417952,4.660243,
45.117508,0.418553,4.660236,
45.168902,0.420065,4.660215,
45.220326,0.421043,4.660193,
45.271840,0.421489,4.660170,
45.323445,0.421402,4.660147,
45.375141,0.420783,4.660124,
45.426929,0.419632,4.660102,
45.478808,0.417948,4.660082,
45.530778,0.415830,4.660063,
45.541780,0.415373,4.660059,
45.727124,0.407745,4.660010,
45.912538,0.400255,4.659986,
46.099169,0.392854,4.659984,
46.287026,0.385543,4.660006,
46.476125,0.378321,4.660051,
46.666480,0.371188,4.660117,
46.858108,0.364142,4.660205,
47.051026,0.357185,4.660315,
47.245251,0.350314,4.660445,
47.440799,0.343530,4.660595,
47.637688,0.336833,4.660766,
47.835936,0.330221,4.660956,
48.035561,0.323694,4.661164,
48.236581,0.317252,4.661392,
48.439015,0.310895,4.661637,
48.642883,0.304621,4.661900,
48.848203,0.298430,4.662181,
49.054996,0.292322,4.662478,
49.263283,0.286296,4.662792,
49.473083,0.280352,4.663122,
49.684419,0.274490,4.663467,
49.897311,0.268708,4.663827,
50.111783,0.263006,4.664202,
50.327855,0.257384,4.664592,
50.545552,0.251842,4.664995,
50.764897,0.246378,4.665412,
50.985914,0.240992,4.665842,
51.208627,0.235684,4.666285,
51.433061,0.230454,4.666740,
51.659242,0.225300,4.667207,
51.887197,0.220222,4.667685,
52.116951,0.215220,4.668175,
52.348532,0.210293,4.668675,
52.581968,0.205441,4.669186,
52.817288,0.200663,4.669707,
53.054520,0.195959,4.670237,
53.293695,0.191327,4.670777,
53.534844,0.186769,4.671325,
53.777996,0.182282,4.671882,
54.023185,0.177867,4.672447,
54.270443,0.173523,4.673020,
54.519803,0.169250,4.673600,
54.771301,0.165046,4.674187,
55.024970,0.160912,4.674781,
55.280848,0.156847,4.675381,
55.538971,0.152850,4.675988,
55.799376,0.148921,4.676599,
56.062103,0.145060,4.677216,
56.327192,0.141265,4.677838,
56.594682,0.137536,4.678465,
56.864616,0.133873,4.679096,
57.137037,0.130275,4.679731,
57.411989,0.126742,4.680369,
57.689516,0.123273,4.681011,
57.969666,0.119868,4.681656,
58.252485,0.116525,4.682303,
58.538023,0.113245,4.682952,
58.826330,0.110027,4.683604,
59.117457,0.106870,4.684257,
59.411457,0.103773,4.684912,
59.708386,0.100737,4.685567,
60.008298,0.097761,4.686224,
60.311251,0.094844,4.686881,
60.617305,0.091985,4.687538,
60.926521,0.089184,4.688195,
61.238961,0.086441,4.688851,
61.554691,0.083754,4.689507,
61.873776,0.081124,4.690162,
62.196285,0.078549,4.690816,
62.522289,0.076030,4.691468,
62.851861,0.073565,4.692118,
63.185075,0.071154,4.692766,
63.522010,0.068797,4.693412,
63.862745,0.066492,4.694055,
64.207362,0.064239,4.694695,
64.555947,0.062039,4.695333,
64.908587,0.059889,4.695967,
65.265374,0.057790,4.696597,
65.626402,0.055741,4.697223,
65.991766,0.053741,4.697846,
66.361568,0.051790,4.698464,
66.735912,0.049887,4.699077,
67.114905,0.048032,4.699686,
67.498657,0.046223,4.700289,
67.887285,0.044462,4.700888,
68.280908,0.042745,4.701481,
68.679649,0.041075,4.702068,
69.083637,0.039448,4.702650,
69.493005,0.037866,4.703225,
69.907891,0.036327,4.703794,
70.328439,0.034831,4.704357,
70.754798,0.033377,4.704913,
71.187122,0.031965,4.705462,
71.625574,0.030594,4.706005,
72.070320,0.029263,4.706540,
72.521535,0.027972,4.707068,
72.979402,0.026720,4.707588,
73.444109,0.025507,4.708101,
73.915854,0.024331,4.708606,
74.394843,0.023193,4.709103,
74.881292,0.022092,4.709592,
75.375425,0.021027,4.710072,
75.877478,0.019997,4.710545,
76.387695,0.019003,4.711008,
76.906335,0.018042,4.711464,
77.433667,0.017115,4.711910,
77.969972,0.016222,4.712348,
78.515548,0.015360,4.712777,
79.070705,0.014531,4.713196,
79.635770,0.013733,4.713607,
80.211085,0.016404,4.714008,
80.240749,0.017694,4.714027,
80.293022,0.020385,4.714058,
80.345347,0.023610,4.714086,
80.397765,0.027372,4.714112,
80.450276,0.031671,4.714134,
80.502881,0.036505,4.714153,
80.555578,0.041570,4.714167,
80.696816,0.055011,4.714186,
80.838300,0.068287,4.714177,
80.980463,0.081439,4.714139,
81.123308,0.094467,4.714073,
81.266842,0.107371,4.713979,
81.411073,0.120153,4.713858,
81.556008,0.132813,4.713710,
81.701653,0.145352,4.713534,
81.848017,0.157770,4.713333,
81.995107,0.170068,4.713105,
82.142930,0.182246,4.712850,
82.291494,0.194305,4.712571,
82.440806,0.206246,4.712265,
82.590876,0.218068,4.711935,
82.741710,0.229774,4.711580,
82.893317,0.241363,4.711200,
83.045705,0.252836,4.710796,
83.198882,0.264194,4.710368,
83.352857,0.275437,4.709916,
83.507638,0.286565,4.709441,
83.663235,0.297580,4.708943,
83.819656,0.308482,4.708423,
83.976909,0.319271,4.707880,
84.135005,0.329949,4.707315,
84.293952,0.340515,4.706728,
84.453759,0.350970,4.706119,
84.614437,0.361315,4.705490,
84.775995,0.371551,4.704840,
84.938442,0.381677,4.704169,
85.101789,0.390595,4.703478,
85.118474,0.391244,4.703407,
85.170004,0.392889,4.703187,
85.221563,0.393998,4.702967,
85.273212,0.394570,4.702747,
85.324951,0.394608,4.702527,
85.376781,0.394109,4.702309,
85.428702,0.393076,4.702091,
85.480715,0.391506,4.701876,
85.532819,0.389516,4.701663,
85.544222,0.389072,4.701617,
85.732153,0.381829,4.700874,
85.920151,0.374717,4.700168,
86.109406,0.367692,4.699492,
86.299927,0.360753,4.698847,
86.491730,0.353900,4.698231,
86.684832,0.347131,4.697645,
86.879252,0.340448,4.697088,
87.075005,0.333848,4.696559,
87.272110,0.327332,4.696058,
87.470586,0.320900,4.695584,
87.670451,0.314550,4.695137,
87.871724,0.308282,4.694717,
88.074425,0.302096,4.694323,
88.278572,0.295991,4.693954,
88.484187,0.289967,4.693610,
88.691290,0.284024,4.693291,
88.899901,0.278160,4.692996,
89.110043,0.272376,4.692725,
89.321737,0.266670,4.692477,
89.535005,0.261043,4.692252,
89.749871,0.255494,4.692049,
89.966358,0.250023,4.691868,
90.184488,0.244628,4.691708,
90.404288,0.239310,4.691570,
90.625780,0.234067,4.691452,
90.848992,0.228901,4.691354,
91.073948,0.223809,4.691276,
91.300675,0.218791,4.691217,
91.529201,0.213848,4.691177,
91.759552,0.208979,4.691155,
91.991758,0.204182,4.691151,
92.225846,0.199458,4.691165,
92.461848,0.194806,4.691196,
92.699792,0.190225,4.691244,
92.939711,0.185715,4.691308,
93.181635,0.181276,4.691388,
93.425598,0.176907,4.691483,
93.671632,0.172608,4.691594,
93.919772,0.168378,4.691719,
94.170052,0.164216,4.691859,
94.422509,0.160122,4.692012,
94.677178,0.156096,4.692179,
94.934098,0.152136,4.692359,
95.193306,0.148243,4.692551,
95.454844,0.144417,4.692756,
95.718749,0.140655,4.692973,
95.985066,0.136959,4.693201,
96.253835,0.133327,4.693441,
96.525100,0.129759,4.693691,
96.798907,0.126254,4.693951,
97.075302,0.122812,4.694222,
97.354331,0.119433,4.694502,
97.636043,0.116115,4.694792,
97.920489,0.112859,4.695090,
98.207719,0.109663,4.695397,
98.497786,0.106528,4.695712,
98.790744,0.103452,4.696035,
99.086650,0.100436,4.696365,
99.385559,0.097478,4.696702,
99.687531,0.094579,4.697046,
99.992628,0.091737,4.697397,
100.300910,0.088952,4.697754,
