Time(ns),Calculated Values(V1),Calculated Values(V2)
39.251020,0.062468,4.640243,
39.726221,0.059568,4.643651,
40.208522,0.062054,4.646960,
40.241013,0.063311,4.647175,
40.317691,0.067095,4.647678,
40.394560,0.072036,4.648174,
40.471633,0.078134,4.648660,
40.548909,0.085103,4.649136,
40.568058,0.086853,4.649252,
40.777703,0.105798,4.650476,
40.988758,0.124473,4.651623,
41.201349,0.142890,4.652692,
41.415501,0.161050,4.653687,
41.631236,0.178956,4.654607,
41.848580,0.196609,4.655454,
42.067558,0.214010,4.656229,
42.288195,0.231163,4.656933,
42.510518,0.248068,4.657566,
42.734553,0.264727,4.658130,
42.960327,0.281142,4.658626,
43.187868,0.297314,4.659056,
43.417205,0.313247,4.659419,
43.648367,0.328940,4.659717,
43.881384,0.344397,4.659952,
44.116287,0.359618,4.660124,
44.353105,0.374606,4.660235,
44.591872,0.389362,4.660285,
44.832620,0.403887,4.660276,
45.075383,0.417492,4.660209,
45.101503,0.418550,4.660199,
45.177234,0.420834,4.660167,
45.253149,0.421959,4.660133,
45.329262,0.421925,4.660099,
45.405574,0.420733,4.660066,
45.482084,0.418382,4.660035,
45.558795,0.415265,4.660008,
45.581048,0.414342,4.660001,
45.854411,0.403168,4.659943,
46.130200,0.392201,4.659937,
46.408688,0.381429,4.659981,
46.689925,0.370851,4.660075,
46.973965,0.360465,4.660215,
47.260861,0.350270,4.660402,
47.550670,0.340264,4.660633,
47.843448,0.330446,4.660907,
48.139255,0.320813,4.661223,
48.438152,0.311366,4.661579,
48.740200,0.302101,4.661974,
49.045464,0.293018,4.662406,
49.354011,0.284115,4.662874,
49.665908,0.275390,4.663377,
49.981226,0.266841,4.663913,
50.300038,0.258468,4.664482,
50.622418,0.250268,4.665081,
50.948443,0.242239,4.665709,
51.278193,0.234381,4.666366,
51.611751,0.226692,4.667049,
51.949200,0.219169,4.667758,
52.290630,0.211812,4.668491,
52.636129,0.204619,4.669247,
52.985793,0.197587,4.670025,
53.339718,0.190716,4.670823,
53.698004,0.184003,4.671641,
54.060755,0.177448,4.672477,
54.428079,0.171047,4.673330,
54.800086,0.164801,4.674199,
55.176892,0.158706,4.675083,
55.558617,0.152761,4.675980,
55.945385,0.146965,4.676889,
56.337323,0.141316,4.677810,
56.734567,0.135812,4.678741,
57.137255,0.130451,4.679680,
57.545530,0.125232,4.680628,
57.959543,0.120153,4.681583,
58.379449,0.115212,4.682544,
58.805412,0.110407,4.683510,
59.237599,0.105736,4.684479,
59.676188,0.101198,4.685452,
60.121360,0.096792,4.686426,
60.573309,0.092514,4.687401,
61.032232,0.088364,4.688376,
61.498340,0.084339,4.689350,
61.971850,0.080438,4.690322,
62.452989,0.076659,4.691291,
62.941997,0.073000,4.692257,
63.439122,0.069460,4.693217,
63.944627,0.066035,4.694173,
64.458784,0.062725,4.695122,
64.981883,0.059528,4.696064,
65.514225,0.056441,4.696998,
66.056127,0.053464,4.697923,
66.607924,0.050593,4.698839,
67.169966,0.047828,4.699745,
67.742624,0.045165,4.700639,
68.326288,0.042604,4.701522,
68.921371,0.040142,4.702392,
69.528308,0.037778,4.703250,
70.147560,0.035509,4.704094,
70.779613,0.033334,4.704923,
71.424984,0.031250,4.705738,
72.084223,0.029256,4.706537,
72.757911,0.027349,4.707319,
73.446668,0.025528,4.708086,
74.151155,0.023791,4.708835,
74.872073,0.022136,4.709567,
75.610177,0.020561,4.710280,
76.366268,0.019063,4.710975,
77.141208,0.017641,4.711651,
77.935922,0.016293,4.712308,
78.751401,0.015016,4.712946,
79.588715,0.013810,4.713563,
80.449016,0.036057,4.714085,
80.489551,0.039708,4.714097,
80.567292,0.047097,4.714114,
80.594246,0.049662,4.714118,
80.803461,0.069338,4.714112,
81.014057,0.088733,4.714044,
81.226155,0.107858,4.713915,
81.439780,0.126715,4.713726,
81.654955,0.145305,4.713478,
81.871703,0.163632,4.713172,
82.090049,0.181696,4.712808,
82.310018,0.199500,4.712388,
82.531635,0.217046,4.711913,
82.754926,0.234335,4.711383,
82.979917,0.251370,4.710800,
83.206636,0.268152,4.710164,
83.435110,0.284684,4.709477,
83.665368,0.300967,4.708739,
83.897438,0.317003,4.707952,
84.131349,0.332794,4.707116,
84.367133,0.348342,4.706233,
84.604820,0.363649,4.705303,
84.844441,0.378717,4.704328,
85.086028,0.392618,4.703309,
85.112048,0.393682,4.703198,
85.188005,0.395999,4.702872,
85.264147,0.397151,4.702546,
85.340486,0.397137,4.702220,
85.417023,0.395957,4.701897,
85.493759,0.393612,4.701578,
85.570694,0.390624,4.701264,
85.602479,0.389384,4.701136,
85.879351,0.378750,4.700067,
86.158731,0.368315,4.699066,
86.440893,0.358067,4.698131,
86.725891,0.348006,4.697261,
87.013782,0.338130,4.696453,
87.304623,0.328437,4.695708,
87.598474,0.318926,4.695022,
87.895396,0.309595,4.694394,
88.195451,0.300443,4.693824,
88.498704,0.291468,4.693309,
88.805223,0.282669,4.692847,
89.115076,0.274044,4.692439,
89.428334,0.265592,4.692081,
89.745070,0.257311,4.691772,
90.065360,0.249200,4.691512,
90.389281,0.241257,4.691299,
90.716914,0.233480,4.691130,
91.048343,0.225868,4.691006,
91.383652,0.218420,4.690923,
91.722930,0.211133,4.690882,
92.066269,0.204007,4.690881,
92.413764,0.197039,4.690917,
92.765513,0.190228,4.690991,
93.121617,0.183573,4.691100,
93.482182,0.177071,4.691244,
93.847316,0.170722,4.691421,
94.217131,0.164523,4.691629,
94.591746,0.158474,4.691867,
94.971281,0.152571,4.692135,
95.355861,0.146815,4.692430,
95.745619,0.141202,4.692752,
96.140688,0.135732,4.693099,
96.541211,0.130402,4.693470,
96.947333,0.125212,4.693864,
97.359207,0.120159,4.694280,
97.776992,0.115242,4.694716,
98.200852,0.110459,4.695171,
98.630960,0.105809,4.695644,
99.067495,0.101289,4.696134,
99.510645,0.096897,4.696640,
99.960603,0.092634,4.697160,
100.417573,0.088495,4.697694,
