Time(ns),Calculated Values(V1),Calculated Values(V2)
0.348000,2.426468,2.562881,
0.350000,2.426122,2.563236,
0.352000,2.425777,2.563591,
0.354000,2.425433,2.563947,
0.356000,2.425090,2.564302,
0.358000,2.424748,2.564657,
0.360000,2.424407,2.565013,
0.362000,2.424066,2.565368,
0.364000,2.423727,2.565723,
0.366000,2.423388,2.566078,
0.368000,2.423050,2.566433,
0.370000,2.422713,2.566787,
0.372000,2.422377,2.567142,
0.374000,2.422042,2.567497,
0.376000,2.421707,2.567852,
0.378000,2.421374,2.568206,
0.380000,2.421041,2.568561,
0.382000,2.420709,2.568915,
0.384000,2.420378,2.569269,
0.386000,2.420048,2.569624,
0.388000,2.419719,2.569978,
0.390000,2.419391,2.570332,
0.392000,2.419064,2.570686,
0.394000,2.418737,2.571040,
0.396000,2.418411,2.571394,
0.398000,2.418086,2.571748,
0.400000,2.417762,2.572102,
0.402000,2.417439,2.572456,
0.404000,2.417117,2.572809,
0.406000,2.416796,2.573163,
0.408000,2.416475,2.573517,
0.410000,2.416155,2.573870,
0.412000,2.415837,2.574223,
0.414000,2.415519,2.574577,
0.416000,2.415202,2.574930,
0.418000,2.414885,2.575283,
0.420000,2.414570,2.575636,
0.422000,2.414256,2.575989,
0.424000,2.413942,2.576342,
0.426000,2.413629,2.576695,
0.428000,2.413317,2.577048,
0.430000,2.413006,2.577401,
0.432000,2.412696,2.577754,
0.434000,2.412387,2.578106,
0.436000,2.412078,2.578459,
0.438000,2.411771,2.578812,
0.440000,2.411464,2.579164,
0.442000,2.411158,2.579516,
0.444000,2.410853,2.579869,
0.446000,2.410549,2.580221,
0.448000,2.410246,2.580573,
0.450000,2.409943,2.580925,
0.452000,2.409642,2.581277,
0.454000,2.409341,2.581629,
0.456000,2.409041,2.581981,
0.458000,2.408742,2.582333,
0.460000,2.408444,2.582685,
0.462000,2.408147,2.583037,
0.464000,2.407850,2.583388,
0.466000,2.407555,2.583740,
0.468000,2.407260,2.584091,
0.470000,2.406966,2.584443,
0.472000,2.406673,2.584794,
0.474000,2.406381,2.585145,
0.476000,2.406090,2.585497,
0.478000,2.405800,2.585848,
0.480000,2.405510,2.586199,
0.482000,2.405222,2.586550,
0.484000,2.404934,2.586901,
0.486000,2.404647,2.587252,
0.488000,2.404361,2.587603,
0.490000,2.404075,2.587953,
0.492000,2.403791,2.588304,
0.494000,2.403508,2.588655,
0.496000,2.403225,2.589005,
0.498000,2.402943,2.589356,
0.500000,2.402662,2.589706,
0.502000,2.402382,2.590056,
0.504000,2.402101,2.590407,
0.506000,2.401821,2.590757,
0.508000,2.401540,2.591107,
0.510000,2.401260,2.591457,
0.512000,2.400980,2.591807,
0.514000,2.400700,2.592157,
0.516000,2.400420,2.592507,
0.518000,2.400140,2.592857,
0.520000,2.399860,2.593206,
0.522000,2.399580,2.593556,
0.524000,2.399300,2.593906,
0.526000,2.399020,2.594255,
0.528000,2.398740,2.594605,
0.530000,2.398460,2.594954,
0.532000,2.398181,2.595303,
0.534000,2.397901,2.595653,
0.536000,2.397622,2.596002,
0.538000,2.397342,2.596351,
0.540000,2.397063,2.596700,
0.542000,2.396783,2.597049,
0.544000,2.396504,2.597398,
0.546000,2.396225,2.597747,
0.548000,2.395945,2.598095,
0.550000,2.395666,2.598444,
0.552000,2.395387,2.598793,
0.554000,2.395108,2.599141,
0.556000,2.394829,2.599490,
0.558000,2.394550,2.599838,
0.560000,2.394271,2.600187,
0.562000,2.393992,2.600535,
0.564000,2.393714,2.600883,
0.566000,2.393435,2.601231,
0.568000,2.393156,2.601579,
0.570000,2.392878,2.601927,
0.572000,2.392599,2.602275,
0.574000,2.392321,2.602623,
0.576000,2.392042,2.602971,
0.578000,2.391764,2.603319,
0.580000,2.391486,2.603666,
0.582000,2.391207,2.604014,
0.584000,2.390929,2.604362,
0.586000,2.390651,2.604709,
0.588000,2.390373,2.605056,
0.590000,2.390095,2.605404,
0.592000,2.389817,2.605751,
0.594000,2.389539,2.606098,
0.596000,2.389261,2.606445,
0.598000,2.388983,2.606792,
0.600000,2.388705,2.607139,
0.602000,2.388428,2.607486,
0.604000,2.388150,2.607833,
0.606000,2.387872,2.608180,
0.608000,2.387595,2.608527,
0.610000,2.387317,2.608873,
0.612000,2.387040,2.609220,
0.614000,2.386763,2.609567,
0.616000,2.386485,2.609913,
0.618000,2.386208,2.610259,
0.620000,2.385931,2.610606,
0.622000,2.385654,2.610952,
0.624000,2.385376,2.611298,
0.626000,2.385099,2.611644,
0.628000,2.384822,2.611990,
0.630000,2.384545,2.612336,
0.632000,2.384269,2.612682,
0.634000,2.383992,2.613028,
0.636000,2.383715,2.613374,
0.638000,2.383438,2.613720,
0.640000,2.383162,2.614065,
0.642000,2.382885,2.614411,
0.644000,2.382608,2.614756,
0.646000,2.382332,2.615102,
0.648000,2.382056,2.615447,
0.650000,2.381779,2.615793,
0.652000,2.381503,2.616138,
0.654000,2.381227,2.616483,
0.656000,2.380950,2.616828,
0.658000,2.380674,2.617173,
0.660000,2.380398,2.617518,
0.662000,2.380122,2.617863,
0.664000,2.379846,2.618208,
0.666000,2.379570,2.618553,
0.668000,2.379294,2.618897,
0.670000,2.379018,2.619242,
0.672000,2.378743,2.619587,
0.674000,2.378467,2.619931,
0.676000,2.378191,2.620276,
0.678000,2.377916,2.620620,
0.680000,2.377640,2.620964,
0.682000,2.377365,2.621309,
0.684000,2.377089,2.621653,
0.686000,2.376814,2.621997,
0.688000,2.376538,2.622341,
0.690000,2.376263,2.622685,
0.692000,2.375988,2.623029,
0.694000,2.375713,2.623373,
0.696000,2.375438,2.623716,
0.698000,2.375162,2.624060,
0.700000,2.374887,2.624404,
0.702000,2.374613,2.624747,
0.704000,2.374338,2.625091,
0.706000,2.374063,2.625434,
0.708000,2.373788,2.625778,
0.710000,2.373513,2.626121,
0.712000,2.373239,2.626464,
0.714000,2.372964,2.626807,
0.716000,2.372689,2.627150,
0.718000,2.372415,2.627493,
0.720000,2.372140,2.627836,
0.722000,2.371866,2.628179,
0.724000,2.371592,2.628522,
0.726000,2.371317,2.628865,
0.728000,2.371043,2.629208,
0.730000,2.370769,2.629550,
0.732000,2.370495,2.629893,
0.734000,2.370221,2.630235,
0.736000,2.369947,2.630578,
0.738000,2.369673,2.630920,
0.740000,2.369399,2.631263,
0.742000,2.369125,2.631605,
0.744000,2.368851,2.631947,
0.746000,2.368578,2.632289,
0.748000,2.368304,2.632631,
0.750000,2.368030,2.632973,
0.752000,2.367757,2.633315,
0.754000,2.367483,2.633657,
0.756000,2.367210,2.633999,
0.758000,2.366936,2.634340,
0.760000,2.366663,2.634682,
0.762000,2.366390,2.635024,
0.764000,2.366116,2.635365,
0.766000,2.365843,2.635707,
0.768000,2.365570,2.636048,
0.770000,2.365297,2.636389,
0.772000,2.365024,2.636730,
0.774000,2.364751,2.637072,
0.776000,2.364478,2.637413,
0.778000,2.364205,2.637754,
0.780000,2.363932,2.638095,
0.782000,2.363660,2.638436,
0.784000,2.363387,2.638777,
0.786000,2.363114,2.639117,
0.788000,2.362842,2.639458,
0.790000,2.362569,2.639799,
0.792000,2.362297,2.640139,
0.794000,2.362024,2.640480,
0.796000,2.361752,2.640820,
0.798000,2.361479,2.641161,
0.800000,2.361207,2.641501,
0.802000,2.360935,2.641841,
0.804000,2.360663,2.642181,
0.806000,2.360391,2.642522,
0.808000,2.360119,2.642862,
0.810000,2.359847,2.643202,
0.812000,2.359575,2.643542,
0.814000,2.359303,2.643881,
0.816000,2.359031,2.644221,
0.818000,2.358759,2.644561,
0.820000,2.358487,2.644901,
0.822000,2.358216,2.645240,
0.824000,2.357944,2.645580,
0.826000,2.357673,2.645919,
0.828000,2.357401,2.646259,
0.830000,2.357130,2.646598,
0.832000,2.356858,2.646937,
0.834000,2.356587,2.647276,
0.836000,2.356316,2.647616,
0.838000,2.356044,2.647955,
0.840000,2.355773,2.648294,
0.842000,2.355502,2.648633,
0.844000,2.355231,2.648971,
0.846000,2.354960,2.649310,
0.848000,2.354689,2.649649,
0.850000,2.354418,2.649988,
0.852000,2.354147,2.650326,
0.854000,2.353876,2.650665,
0.856000,2.353606,2.651003,
0.858000,2.353335,2.651342,
0.860000,2.353064,2.651680,
0.862000,2.352794,2.652018,
0.864000,2.352523,2.652357,
0.866000,2.352253,2.652695,
0.868000,2.351982,2.653033,
0.870000,2.351712,2.653371,
0.872000,2.351442,2.653709,
0.874000,2.351171,2.654047,
0.876000,2.350901,2.654385,
0.878000,2.350631,2.654722,
0.880000,2.350361,2.655060,
0.882000,2.350091,2.655398,
0.884000,2.349821,2.655735,
0.886000,2.349551,2.656073,
0.888000,2.349281,2.656410,
0.890000,2.349011,2.656748,
0.892000,2.348741,2.657085,
0.894000,2.348472,2.657422,
0.896000,2.348202,2.657759,
0.898000,2.347932,2.658096,
0.900000,2.347663,2.658433,
0.902000,2.347393,2.658770,
0.904000,2.347124,2.659107,
0.906000,2.346855,2.659444,
0.908000,2.346585,2.659781,
0.910000,2.346316,2.660118,
0.912000,2.346047,2.660454,
0.914000,2.345777,2.660791,
0.916000,2.345508,2.661127,
0.918000,2.345239,2.661464,
0.920000,2.344970,2.661800,
0.922000,2.344701,2.662137,
0.924000,2.344432,2.662473,
0.926000,2.344164,2.662809,
0.928000,2.343895,2.663145,
0.930000,2.343626,2.663481,
0.932000,2.343357,2.663817,
0.934000,2.343089,2.664153,
0.936000,2.342820,2.664489,
0.938000,2.342551,2.664825,
0.940000,2.342283,2.665161,
0.942000,2.342015,2.665496,
0.944000,2.341746,2.665832,
0.946000,2.341478,2.666168,
0.948000,2.341210,2.666503,
0.950000,2.340941,2.666839,
0.952000,2.340673,2.667174,
0.954000,2.340405,2.667509,
0.956000,2.340137,2.667844,
0.958000,2.339869,2.668180,
0.960000,2.339601,2.668515,
0.962000,2.339333,2.668850,
0.964000,2.339065,2.669185,
0.966000,2.338798,2.669520,
0.968000,2.338530,2.669854,
0.970000,2.338262,2.670189,
0.972000,2.337995,2.670524,
0.974000,2.337727,2.670859,
0.976000,2.337459,2.671193,
0.978000,2.337192,2.671528,
0.980000,2.336925,2.671862,
0.982000,2.336657,2.672197,
0.984000,2.336390,2.672531,
0.986000,2.336123,2.672865,
0.988000,2.335855,2.673199,
0.990000,2.335588,2.673533,
0.992000,2.335321,2.673868,
0.994000,2.335054,2.674202,
0.996000,2.334787,2.674535,
0.998000,2.334520,2.674869,
1.000000,2.334253,2.675203,
1.002000,2.333987,2.675537,
1.004000,2.333720,2.675871,
1.006000,2.333453,2.676204,
1.008000,2.333186,2.676538,
1.010000,2.332920,2.676871,
1.012000,2.332653,2.677205,
1.014000,2.332387,2.677538,
1.016000,2.332120,2.677871,
1.018000,2.331854,2.678205,
1.020000,2.331588,2.678538,
1.022000,2.331321,2.678871,
1.024000,2.331055,2.679204,
1.026000,2.330789,2.679537,
1.028000,2.330523,2.679870,
1.030000,2.330257,2.680203,
1.032000,2.329991,2.680535,
1.034000,2.329725,2.680868,
1.036000,2.329459,2.681201,
1.038000,2.329193,2.681533,
1.040000,2.328927,2.681866,
1.042000,2.328661,2.682198,
1.044000,2.328396,2.682531,
1.046000,2.328130,2.682863,
1.048000,2.327864,2.683195,
1.050000,2.327599,2.683528,
1.052000,2.327333,2.683860,
1.054000,2.327068,2.684192,
1.056000,2.326802,2.684524,
1.058000,2.326537,2.684856,
1.060000,2.326272,2.685188,
1.062000,2.326007,2.685520,
1.064000,2.325741,2.685851,
1.066000,2.325476,2.686183,
1.068000,2.325211,2.686515,
1.070000,2.324946,2.686846,
1.072000,2.324681,2.687178,
1.074000,2.324416,2.687509,
1.076000,2.324152,2.687841,
1.078000,2.323887,2.688172,
1.080000,2.323622,2.688503,
1.082000,2.323357,2.688834,
1.084000,2.323093,2.689165,
1.086000,2.322828,2.689496,
1.088000,2.322563,2.689827,
1.090000,2.322299,2.690158,
1.092000,2.322035,2.690489,
1.094000,2.321770,2.690820,
1.096000,2.321506,2.691151,
1.098000,2.321242,2.691482,
1.100000,2.320977,2.691812,
1.102000,2.320713,2.692143,
1.104000,2.320449,2.692473,
1.106000,2.320185,2.692804,
1.108000,2.319921,2.693134,
1.110000,2.319657,2.693464,
1.112000,2.319393,2.693794,
1.114000,2.319129,2.694125,
1.116000,2.318865,2.694455,
1.118000,2.318602,2.694785,
1.120000,2.318338,2.695115,
1.122000,2.318074,2.695445,
1.124000,2.317811,2.695775,
1.126000,2.317547,2.696104,
1.128000,2.317284,2.696434,
1.130000,2.317020,2.696764,
1.132000,2.316757,2.697093,
1.134000,2.316494,2.697423,
1.136000,2.316230,2.697752,
1.138000,2.315967,2.698082,
1.140000,2.315704,2.698411,
1.142000,2.315441,2.698740,
1.144000,2.315178,2.699070,
1.146000,2.314915,2.699399,
1.148000,2.314652,2.699728,
1.150000,2.314389,2.700057,
1.152000,2.314126,2.700386,
1.154000,2.313863,2.700715,
1.156000,2.313601,2.701044,
1.158000,2.313338,2.701372,
1.160000,2.313075,2.701701,
1.162000,2.312813,2.702030,
1.164000,2.312550,2.702358,
1.166000,2.312288,2.702687,
1.168000,2.312025,2.703015,
1.170000,2.311763,2.703344,
1.172000,2.311500,2.703672,
1.174000,2.311238,2.704000,
1.176000,2.310976,2.704329,
1.178000,2.310714,2.704657,
1.180000,2.310452,2.704985,
1.182000,2.310190,2.705313,
1.184000,2.309928,2.705641,
1.186000,2.309666,2.705969,
1.188000,2.309404,2.706297,
1.190000,2.309142,2.706624,
1.192000,2.308880,2.706952,
1.194000,2.308618,2.707280,
1.196000,2.308357,2.707607,
1.198000,2.308095,2.707935,
1.200000,2.307833,2.708262,
1.202000,2.307572,2.708590,
1.204000,2.307310,2.708917,
1.206000,2.307049,2.709244,
1.208000,2.306788,2.709572,
1.210000,2.306526,2.709899,
1.212000,2.306265,2.710226,
1.214000,2.306004,2.710553,
1.216000,2.305743,2.710880,
1.218000,2.305481,2.711207,
1.220000,2.305220,2.711534,
1.222000,2.304959,2.711860,
1.224000,2.304698,2.712187,
1.226000,2.304437,2.712514,
1.228000,2.304177,2.712840,
1.230000,2.303916,2.713167,
1.232000,2.303655,2.713493,
1.234000,2.303394,2.713820,
1.236000,2.303134,2.714146,
1.238000,2.302873,2.714472,
1.240000,2.302613,2.714799,
1.242000,2.302352,2.715125,
1.244000,2.302092,2.715451,
1.246000,2.301831,2.715777,
1.248000,2.301571,2.716103,
1.250000,2.301311,2.716429,
1.252000,2.301050,2.716754,
1.254000,2.300790,2.717080,
1.256000,2.300530,2.717406,
1.258000,2.300270,2.717732,
1.260000,2.300010,2.718057,
1.262000,2.299750,2.718383,
1.264000,2.299490,2.718708,
1.266000,2.299230,2.719034,
1.268000,2.298970,2.719359,
1.270000,2.298711,2.719684,
1.272000,2.298451,2.720009,
1.274000,2.298191,2.720335,
1.276000,2.297932,2.720660,
1.278000,2.297672,2.720985,
1.280000,2.297412,2.721310,
1.282000,2.297153,2.721635,
1.284000,2.296894,2.721959,
1.286000,2.296634,2.722284,
1.288000,2.296375,2.722609,
1.290000,2.296116,2.722934,
1.292000,2.295857,2.723258,
1.294000,2.295597,2.723583,
1.296000,2.295338,2.723907,
1.298000,2.295079,2.724232,
1.300000,2.294820,2.724556,
1.302000,2.294561,2.724880,
1.304000,2.294302,2.725204,
1.306000,2.294044,2.725529,
1.308000,2.293785,2.725853,
1.310000,2.293526,2.726177,
1.312000,2.293267,2.726501,
1.314000,2.293009,2.726825,
1.316000,2.292750,2.727148,
1.318000,2.292492,2.727472,
1.320000,2.292233,2.727796,
1.322000,2.291975,2.728120,
1.324000,2.291716,2.728443,
1.326000,2.291458,2.728767,
1.328000,2.291200,2.729090,
1.330000,2.290942,2.729414,
1.332000,2.290683,2.729737,
1.334000,2.290425,2.730060,
1.336000,2.290167,2.730384,
1.338000,2.289909,2.730707,
1.340000,2.289651,2.731030,
1.342000,2.289393,2.731353,
1.344000,2.289136,2.731676,
1.346000,2.288878,2.731999,
1.348000,2.288620,2.732322,
1.350000,2.288362,2.732645,
1.352000,2.288105,2.732967,
1.354000,2.287847,2.733290,
1.356000,2.287590,2.733613,
1.358000,2.287332,2.733935,
1.360000,2.287075,2.734258,
1.362000,2.286817,2.734580,
1.364000,2.286560,2.734902,
1.366000,2.286303,2.735225,
1.368000,2.286045,2.735547,
1.370000,2.285788,2.735869,
1.372000,2.285531,2.736191,
1.374000,2.285274,2.736513,
1.376000,2.285017,2.736835,
1.378000,2.284760,2.737157,
1.380000,2.284503,2.737479,
1.382000,2.284246,2.737801,
1.384000,2.283989,2.738123,
1.386000,2.283733,2.738445,
1.388000,2.283476,2.738766,
1.390000,2.283219,2.739088,
1.392000,2.282963,2.739409,
1.394000,2.282706,2.739731,
1.396000,2.282449,2.740052,
1.398000,2.282193,2.740373,
1.400000,2.281937,2.740695,
1.402000,2.281680,2.741016,
1.404000,2.281424,2.741337,
1.406000,2.281168,2.741658,
1.408000,2.280911,2.741979,
1.410000,2.280655,2.742300,
1.412000,2.280399,2.742621,
1.414000,2.280143,2.742942,
1.416000,2.279887,2.743263,
1.418000,2.279631,2.743583,
1.420000,2.279375,2.743904,
1.422000,2.279119,2.744225,
1.424000,2.278864,2.744545,
1.426000,2.278608,2.744866,
1.428000,2.278352,2.745186,
1.430000,2.278097,2.745506,
1.432000,2.277841,2.745827,
1.434000,2.277585,2.746147,
1.436000,2.277330,2.746467,
1.438000,2.277074,2.746787,
1.440000,2.276819,2.747107,
1.442000,2.276564,2.747427,
1.444000,2.276308,2.747747,
1.446000,2.276053,2.748067,
1.448000,2.275798,2.748387,
1.450000,2.275543,2.748707,
1.452000,2.275288,2.749026,
1.454000,2.275033,2.749346,
1.456000,2.274778,2.749665,
1.458000,2.274523,2.749985,
1.460000,2.274268,2.750304,
1.462000,2.274013,2.750624,
1.464000,2.273758,2.750943,
1.466000,2.273504,2.751262,
1.468000,2.273249,2.751582,
1.470000,2.272994,2.751901,
1.472000,2.272740,2.752220,
1.474000,2.272485,2.752539,
1.476000,2.272231,2.752858,
1.478000,2.271976,2.753177,
1.480000,2.271722,2.753496,
1.482000,2.271468,2.753814,
1.484000,2.271213,2.754133,
1.486000,2.270959,2.754452,
1.488000,2.270705,2.754770,
1.490000,2.270451,2.755089,
1.492000,2.270197,2.755407,
1.494000,2.269943,2.755726,
1.496000,2.269689,2.756044,
1.498000,2.269435,2.756362,
1.500000,2.269181,2.756681,
1.502000,2.268927,2.756999,
1.504000,2.268674,2.757317,
1.506000,2.268420,2.757635,
1.508000,2.268166,2.757953,
1.510000,2.267913,2.758271,
1.512000,2.267659,2.758589,
1.514000,2.267405,2.758906,
1.516000,2.267152,2.759224,
1.518000,2.266899,2.759542,
1.520000,2.266645,2.759860,
1.522000,2.266392,2.760177,
1.524000,2.266139,2.760495,
1.526000,2.265886,2.760812,
1.528000,2.265632,2.761129,
1.530000,2.265379,2.761447,
1.532000,2.265126,2.761764,
1.534000,2.264873,2.762081,
1.536000,2.264620,2.762398,
1.538000,2.264367,2.762715,
1.540000,2.264115,2.763032,
1.542000,2.263862,2.763349,
1.544000,2.263609,2.763666,
1.546000,2.263356,2.763983,
1.548000,2.263104,2.764300,
1.550000,2.262851,2.764617,
1.552000,2.262598,2.764933,
1.554000,2.262346,2.765250,
1.556000,2.262094,2.765567,
1.558000,2.261841,2.765883,
1.560000,2.261589,2.766199,
1.562000,2.261337,2.766516,
1.564000,2.261084,2.766832,
1.566000,2.260832,2.767148,
1.568000,2.260580,2.767465,
1.570000,2.260328,2.767781,
1.572000,2.260076,2.768097,
1.574000,2.259824,2.768413,
1.576000,2.259572,2.768729,
1.578000,2.259320,2.769045,
1.580000,2.259068,2.769360,
1.582000,2.258816,2.769676,
1.584000,2.258565,2.769992,
1.586000,2.258313,2.770307,
1.588000,2.258061,2.770623,
1.590000,2.257810,2.770939,
1.592000,2.257558,2.771254,
1.594000,2.257307,2.771569,
1.596000,2.257055,2.771885,
1.598000,2.256804,2.772200,
1.600000,2.256553,2.772515,
1.602000,2.256301,2.772830,
1.604000,2.256050,2.773146,
1.606000,2.255799,2.773461,
1.608000,2.255548,2.773776,
1.610000,2.255297,2.774091,
1.612000,2.255046,2.774405,
1.614000,2.254795,2.774720,
1.616000,2.254544,2.775035,
1.618000,2.254293,2.775350,
1.620000,2.254042,2.775664,
1.622000,2.253791,2.775979,
1.624000,2.253540,2.776293,
1.626000,2.253290,2.776608,
1.628000,2.253039,2.776922,
1.630000,2.252789,2.777237,
1.632000,2.252538,2.777551,
1.634000,2.252288,2.777865,
1.636000,2.252037,2.778179,
1.638000,2.251787,2.778493,
1.640000,2.251536,2.778807,
1.642000,2.251286,2.779121,
1.644000,2.251036,2.779435,
1.646000,2.250786,2.779749,
1.648000,2.250536,2.780063,
1.650000,2.250285,2.780377,
1.652000,2.250035,2.780690,
1.654000,2.249785,2.781004,
1.656000,2.249536,2.781318,
1.658000,2.249286,2.781631,
1.660000,2.249036,2.781944,
1.662000,2.248786,2.782258,
1.664000,2.248536,2.782571,
1.666000,2.248287,2.782884,
1.668000,2.248037,2.783198,
1.670000,2.247787,2.783511,
1.672000,2.247538,2.783824,
1.674000,2.247288,2.784137,
1.676000,2.247039,2.784450,
1.678000,2.246790,2.784763,
1.680000,2.246540,2.785076,
1.682000,2.246291,2.785388,
1.684000,2.246042,2.785701,
1.686000,2.245793,2.786014,
1.688000,2.245543,2.786326,
1.690000,2.245294,2.786639,
1.692000,2.245045,2.786952,
1.694000,2.244796,2.787264,
1.696000,2.244547,2.787576,
1.698000,2.244298,2.787889,
1.700000,2.244050,2.788201,
1.702000,2.243801,2.788513,
1.704000,2.243552,2.788825,
1.706000,2.243303,2.789137,
1.708000,2.243055,2.789449,
1.710000,2.242806,2.789761,
1.712000,2.242558,2.790073,
1.714000,2.242309,2.790385,
1.716000,2.242061,2.790697,
1.718000,2.241812,2.791009,
1.720000,2.241564,2.791320,
1.722000,2.241316,2.791632,
1.724000,2.241067,2.791943,
1.726000,2.240819,2.792255,
1.728000,2.240571,2.792566,
1.730000,2.240323,2.792878,
1.732000,2.240075,2.793189,
1.734000,2.239827,2.793500,
1.736000,2.239579,2.793812,
1.738000,2.239331,2.794123,
1.740000,2.239083,2.794434,
