Time(ns),Calculated Values(V1),Calculated Values(V2)
20.408465,1.109053,4.222793,
20.484126,1.102375,4.225108,
20.559989,1.096017,4.227422,
20.636056,1.089978,4.229733,
20.712328,1.084257,4.232042,
20.788808,1.078856,4.234348,
20.865495,1.073774,4.236650,
20.942393,1.069011,4.238949,
21.019501,1.064567,4.241243,
21.096822,1.060443,4.243532,
21.174356,1.056638,4.245816,
21.252106,1.053153,4.248094,
21.330073,1.049987,4.250365,
21.408257,1.047142,4.252630,
21.486662,1.044616,4.254888,
21.565287,1.042411,4.257137,
21.644135,1.040526,4.259379,
21.723207,1.038961,4.261612,
21.802505,1.037717,4.263836,
21.882029,1.036794,4.266050,
21.961783,1.036192,4.268253,
22.041766,1.035869,4.270447,
22.060467,1.035802,4.270957,
22.275723,1.035040,4.276764,
22.491203,1.034293,4.282456,
22.708299,1.033557,4.288071,
22.927023,1.032831,4.293608,
23.147398,1.032115,4.299069,
23.369444,1.031410,4.304453,
23.593187,1.030715,4.309761,
23.818649,1.030030,4.314993,
24.045854,1.029355,4.320151,
24.274828,1.028691,4.325234,
24.505596,1.028036,4.330242,
24.738183,1.027392,4.335177,
24.972617,1.026757,4.340039,
25.208923,1.026132,4.344828,
25.447131,1.025517,4.349545,
25.687268,1.024912,4.354189,
25.929364,1.024316,4.358763,
26.173448,1.023729,4.363266,
26.419551,1.023153,4.367698,
26.667705,1.022585,4.372061,
26.917940,1.022027,4.376354,
27.170290,1.021478,4.380578,
27.424789,1.020938,4.384734,
27.681471,1.020408,4.388822,
27.940372,1.019886,4.392843,
28.201528,1.019374,4.396796,
28.464975,1.018870,4.400684,
28.730753,1.018375,4.404505,
28.998900,1.017889,4.408262,
29.269456,1.017411,4.411953,
29.542464,1.016942,4.415580,
29.817964,1.016482,4.419143,
30.096002,1.003836,4.422643,
30.105282,1.002952,4.422761,
30.181751,0.995859,4.423731,
30.258243,0.989108,4.424704,
30.334937,0.982685,4.425683,
30.411835,0.976587,4.426666,
30.488938,0.970816,4.427653,
30.566246,0.965372,4.428643,
30.643762,0.960254,4.429636,
30.721487,0.955462,4.430632,
30.799423,0.950996,4.431630,
30.877569,0.946857,4.432629,
30.955929,0.943045,4.433629,
31.034503,0.939559,4.434629,
31.113292,0.936399,4.435630,
31.192299,0.933566,4.436630,
31.271523,0.931060,4.437628,
31.350968,0.928881,4.438626,
31.430633,0.927028,4.439621,
31.510522,0.925503,4.440613,
31.590634,0.924305,4.441603,
31.670972,0.923433,4.442589,
31.751537,0.922889,4.443570,
31.832330,0.922673,4.444548,
31.913353,0.922784,4.445520,
31.994607,0.923223,4.446487,
32.076094,0.923841,4.447447,
32.112884,0.924121,4.447878,
32.366984,0.926025,4.450805,
32.621479,0.927884,4.453654,
32.878369,0.929713,4.456448,
33.137679,0.931512,4.459187,
33.399456,0.933281,4.461872,
33.663743,0.935022,4.464503,
33.930589,0.936733,4.467080,
34.200041,0.938415,4.469606,
34.472150,0.940068,4.472078,
34.746967,0.941692,4.474500,
35.024545,0.943289,4.476870,
35.304938,0.944857,4.479190,
35.588203,0.946397,4.481459,
35.874397,0.947909,4.483679,
36.163580,0.949394,4.485850,
36.455813,0.950851,4.487973,
36.751160,0.952282,4.490048,
37.049687,0.953685,4.492075,
37.351460,0.955062,4.494056,
37.656551,0.956412,4.495990,
37.965031,0.957736,4.497879,
38.276974,0.959034,4.499722,
38.592457,0.960307,4.501521,
38.911561,0.961553,4.503275,
39.234367,0.962775,4.504986,
39.560962,0.963971,4.506655,
39.891432,0.965142,4.508280,
40.225871,0.942023,4.509935,
40.238681,0.940965,4.510000,
40.316077,0.934780,4.510400,
40.393503,0.928939,4.510806,
40.471136,0.923427,4.511219,
40.548976,0.918245,4.511637,
40.627023,0.913392,4.512061,
40.705281,0.908868,4.512490,
40.783749,0.904674,4.512923,
40.862429,0.900810,4.513360,
40.941323,0.897275,4.513800,
41.020432,0.894069,4.514243,
41.099757,0.891193,4.514689,
41.179299,0.888647,4.515136,
41.259061,0.886430,4.515584,
41.339043,0.884543,4.516034,
41.419246,0.882986,4.516483,
41.499673,0.881758,4.516933,
41.580325,0.880861,4.517382,
41.661202,0.880293,4.517829,
41.742307,0.880056,4.518275,
41.823640,0.880149,4.518718,
41.905204,0.880572,4.519159,
41.987000,0.881325,4.519596,
42.069029,0.882283,4.520030,
42.096711,0.882609,4.520175,
42.358994,0.885648,4.521523,
42.621572,0.888611,4.522822,
42.886697,0.891525,4.524085,
43.154397,0.894391,4.525311,
43.424721,0.897207,4.526502,
43.697719,0.899976,4.527658,
43.973445,0.902696,4.528780,
44.251951,0.905369,4.529867,
44.533293,0.907994,4.530921,
44.817528,0.910572,4.531942,
45.104714,0.913104,4.532931,
45.394912,0.915589,4.533887,
45.688185,0.918029,4.534812,
45.984596,0.920423,4.535706,
46.284212,0.922772,4.536569,
46.587102,0.925076,4.537402,
46.893336,0.927336,4.538206,
47.202986,0.929551,4.538981,
47.516129,0.931723,4.539727,
47.832841,0.933852,4.540445,
48.153204,0.935937,4.541136,
48.477300,0.937980,4.541800,
48.805215,0.939981,4.542437,
49.137039,0.941940,4.543048,
49.472863,0.943857,4.543634,
49.812782,0.945734,4.544195,
50.156895,0.932817,4.544731,
50.167757,0.931893,4.544751,
50.245188,0.925501,4.544896,
50.322643,0.919456,4.545049,
50.400302,0.913741,4.545210,
50.478168,0.908358,4.545379,
50.556241,0.903305,4.545555,
50.634523,0.898583,4.545737,
50.713015,0.894191,4.545926,
50.791717,0.890131,4.546119,
50.870632,0.886401,4.546318,
50.949761,0.883002,4.546521,
51.029106,0.879933,4.546727,
51.108666,0.877196,4.546937,
51.188445,0.874789,4.547150,
51.268443,0.872713,4.547366,
51.348662,0.870968,4.547583,
51.429102,0.869554,4.547801,
51.509766,0.868471,4.548020,
51.590655,0.867719,4.548239,
51.671770,0.867298,4.548458,
51.753113,0.867208,4.548676,
51.834685,0.867450,4.548893,
51.916488,0.868024,4.549109,
51.998523,0.868928,4.549321,
52.080791,0.870001,4.549532,
52.138316,0.870747,4.549677,
52.402845,0.874121,4.550322,
52.667940,0.877414,4.550935,
52.935589,0.880652,4.551521,
53.205821,0.883834,4.552080,
53.478685,0.886960,4.552614,
53.754231,0.890033,4.553122,
54.032511,0.893051,4.553605,
54.313578,0.896015,4.554063,
54.597486,0.898926,4.554497,
54.884292,0.901783,4.554907,
55.174053,0.904588,4.555294,
55.466830,0.907341,4.555659,
55.762683,0.910042,4.556001,
56.061676,0.912692,4.556321,
56.363875,0.915291,4.556621,
56.669345,0.917840,4.556899,
56.978157,0.920338,4.557157,
57.290381,0.922787,4.557395,
57.606092,0.925187,4.557613,
57.925366,0.927537,4.557813,
58.248280,0.929840,4.557994,
58.574917,0.932095,4.558157,
58.905359,0.934302,4.558303,
59.239693,0.936462,4.558431,
59.578009,0.938576,4.558543,
59.920399,0.940643,4.558638,
60.266958,0.918022,4.558793,
60.280172,0.916990,4.558802,
60.357979,0.911120,4.558860,
60.435817,0.905594,4.558927,
60.513862,0.900400,4.559001,
60.592115,0.895537,4.559083,
60.670577,0.891005,4.559171,
60.749249,0.886805,4.559266,
60.828134,0.882935,4.559365,
60.907232,0.879397,4.559471,
60.986544,0.876191,4.559580,
61.066072,0.873315,4.559694,
61.145817,0.870771,4.559811,
61.225781,0.868558,4.559931,
61.305965,0.866677,4.560054,
61.386370,0.865126,4.560179,
61.466998,0.863908,4.560305,
61.547851,0.863021,4.560432,
61.628928,0.862465,4.560560,
61.710233,0.862241,4.560687,
61.791766,0.862349,4.560814,
61.873529,0.862789,4.560940,
61.955523,0.863561,4.561064,
62.037751,0.864633,4.561186,
62.057832,0.864904,4.561216,
62.322191,0.868429,4.561588,
62.586752,0.871864,4.561933,
62.853840,0.875241,4.562255,
63.123477,0.878560,4.562554,
63.395712,0.881822,4.562831,
63.670595,0.885026,4.563086,
63.948174,0.888174,4.563321,
64.228502,0.891265,4.563534,
64.511632,0.894300,4.563727,
64.797619,0.897280,4.563900,
65.086518,0.900205,4.564054,
65.378387,0.903076,4.564188,
65.673287,0.905893,4.564305,
65.971277,0.908656,4.564403,
66.272421,0.911365,4.564483,
66.576785,0.914022,4.564547,
66.884434,0.916627,4.564593,
67.195438,0.919180,4.564624,
67.509869,0.921682,4.564639,
67.827799,0.924133,4.564638,
68.149303,0.926533,4.564622,
68.474461,0.928884,4.564592,
68.803352,0.931184,4.564548,
69.136060,0.933436,4.564491,
69.472671,0.935640,4.564420,
69.813273,0.937795,4.564337,
70.157957,0.925133,4.564241,
70.168847,0.924215,4.564241,
70.246398,0.917878,4.564247,
70.323972,0.911887,4.564262,
70.401752,0.906228,4.564285,
70.479738,0.900900,4.564317,
70.557931,0.895904,4.564357,
70.636333,0.891239,4.564403,
70.714945,0.886906,4.564456,
70.793768,0.882904,4.564515,
70.872804,0.879233,4.564580,
70.952053,0.875894,4.564649,
71.031518,0.872887,4.564723,
71.111200,0.870211,4.564801,
71.191100,0.867866,4.564882,
71.271219,0.865853,4.564966,
71.351558,0.864172,4.565053,
71.432120,0.862822,4.565141,
71.512906,0.861804,4.565231,
71.593916,0.861118,4.565322,
71.675153,0.860763,4.565413,
71.756617,0.860740,4.565503,
71.838311,0.861050,4.565594,
71.920236,0.861691,4.565682,
72.002392,0.862665,4.565769,
72.084783,0.863792,4.565854,
72.349063,0.867344,4.566110,
72.614133,0.870814,4.566343,
72.881722,0.874225,4.566554,
73.151862,0.877577,4.566744,
73.424599,0.880871,4.566914,
73.699983,0.884107,4.567063,
73.978063,0.887286,4.567193,
74.258891,0.890407,4.567304,
74.542520,0.893472,4.567396,
74.829004,0.896480,4.567470,
75.118398,0.899433,4.567526,
75.410761,0.902331,4.567565,
75.706152,0.905173,4.567587,
76.004632,0.907962,4.567593,
76.306262,0.910697,4.567582,
76.611109,0.913378,4.567556,
76.919238,0.916006,4.567515,
77.230718,0.918582,4.567459,
77.545619,0.921106,4.567389,
77.864015,0.923579,4.567306,
78.185981,0.926000,4.567209,
78.511594,0.928371,4.567099,
78.840934,0.930691,4.566977,
79.174084,0.932962,4.566842,
79.511129,0.935184,4.566696,
79.852156,0.937357,4.566539,
80.197258,0.914026,4.566448,
80.210299,0.912968,4.566448,
80.287995,0.906866,4.566453,
80.365720,0.901110,4.566467,
80.443652,0.895686,4.566490,
80.521791,0.890593,4.566520,
80.600138,0.885832,4.566557,
80.678695,0.881403,4.566602,
80.757462,0.877304,4.566652,
80.836442,0.873538,4.566708,
80.915635,0.870103,4.566770,
80.995044,0.866999,4.566836,
81.074668,0.864227,4.566906,
81.154510,0.861786,4.566979,
81.234572,0.859677,4.567056,
81.314853,0.857900,4.567135,
81.395356,0.856454,4.567217,
81.476082,0.855340,4.567299,
81.557033,0.854557,4.567383,
81.638210,0.854107,4.567468,
81.719614,0.853988,4.567552,
81.801247,0.854202,4.567636,
81.883110,0.854747,4.567719,
81.965205,0.855625,4.567800,
82.047533,0.856777,4.567879,
82.067576,0.857064,4.567898,
82.328551,0.860746,4.568131,
82.589723,0.864336,4.568340,
82.853344,0.867865,4.568528,
83.119437,0.871335,4.568695,
83.388048,0.874745,4.568842,
83.659222,0.878096,4.568968,
83.933009,0.881388,4.569076,
84.209456,0.884623,4.569164,
84.488615,0.887799,4.569234,
84.770536,0.890918,4.569285,
85.055273,0.893980,4.569320,
85.342880,0.896986,4.569336,
85.633414,0.899936,4.569336,
85.926933,0.902830,4.569320,
86.223496,0.905669,4.569288,
86.523165,0.908454,4.569240,
86.826002,0.911185,4.569178,
87.132072,0.913862,4.569101,
87.441443,0.916486,4.569009,
87.754183,0.919058,4.568904,
88.070364,0.921577,4.568786,
88.390058,0.924044,4.568655,
88.713342,0.926461,4.568512,
89.040293,0.928826,4.568357,
89.370992,0.931141,4.568190,
89.705521,0.933407,4.568012,
90.043966,0.935623,4.567824,
90.386416,0.907763,4.567728,
90.463658,0.902414,4.567730,
90.541823,0.897345,4.567741,
90.620196,0.892608,4.567758,
90.698778,0.888202,4.567783,
90.777571,0.884128,4.567814,
90.856576,0.880386,4.567851,
90.935795,0.876975,4.567893,
91.015228,0.873896,4.567939,
91.094879,0.871148,4.567990,
91.174746,0.868732,4.568044,
91.254833,0.866648,4.568102,
91.335140,0.864895,4.568162,
91.415669,0.863474,4.568225,
91.496422,0.862385,4.568288,
91.577399,0.861628,4.568354,
91.658601,0.861202,4.568419,
91.740032,0.861109,4.568485,
91.821691,0.861347,4.568550,
91.903581,0.861918,4.568614,
91.985702,0.862821,4.568677,
92.068057,0.863934,4.568738,
92.095031,0.864300,4.568757,
92.360943,0.867861,4.568936,
92.627120,0.871332,4.569092,
92.895836,0.874743,4.569228,
93.167117,0.878096,4.569345,
93.441011,0.881389,4.569442,
93.717567,0.884624,4.569520,
93.996835,0.887802,4.569580,
94.278867,0.890922,4.569622,
94.563715,0.893985,4.569647,
94.851435,0.896992,4.569654,
95.142084,0.899943,4.569645,
95.435718,0.902838,4.569620,
95.732397,0.905679,4.569579,
96.032183,0.908464,4.569522,
96.335138,0.911196,4.569451,
96.641328,0.913874,4.569366,
96.950820,0.916498,4.569266,
97.263683,0.919070,4.569153,
97.579987,0.921590,4.569027,
97.899806,0.924058,4.568889,
98.223215,0.926475,4.568738,
98.550293,0.928841,4.568575,
98.881119,0.931156,4.568401,
99.215778,0.933422,4.568216,
99.554354,0.935639,4.568021,
99.896936,0.937806,4.567815,
100.243615,0.914963,4.567675,
