Time(ns),Calculated Values(V1),Calculated Values(V2)
21.504653,1.132255,4.249745,
21.719635,1.129442,4.255592,
21.936109,1.126670,4.261365,
22.154095,1.123938,4.267065,
22.373610,1.121247,4.272692,
22.594677,1.118596,4.278246,
22.817314,1.115985,4.283728,
23.041542,1.113413,4.289139,
23.267383,1.110881,4.294477,
23.494858,1.108387,4.299745,
23.723989,1.105932,4.304942,
23.954798,1.103515,4.310068,
24.187309,1.101136,4.315125,
24.421546,1.098794,4.320112,
24.657532,1.096490,4.325029,
24.895291,1.094223,4.329878,
25.134850,1.091993,4.334659,
25.376233,1.089799,4.339372,
25.619467,1.087641,4.344016,
25.864580,1.085519,4.348594,
26.111597,1.083432,4.353105,
26.360548,1.081381,4.357550,
26.611462,1.079364,4.361929,
26.864367,1.077382,4.366242,
27.119294,1.075435,4.370490,
27.376274,1.073521,4.374674,
27.635339,1.071640,4.378793,
27.896521,1.069794,4.382848,
28.159853,1.048668,4.386886,
28.170673,1.047659,4.387052,
28.240058,1.041410,4.388118,
28.309469,1.035537,4.389186,
28.379047,1.030028,4.390257,
28.448793,1.024883,4.391331,
28.518708,1.020102,4.392406,
28.588794,1.015685,4.393483,
28.659051,1.011631,4.394560,
28.729481,1.007943,4.395639,
28.800084,1.004618,4.396717,
28.870862,1.001657,4.397794,
28.941816,0.999061,4.398870,
29.012947,0.996830,4.399945,
29.084256,0.994962,4.401018,
29.155745,0.993460,4.402088,
29.227413,0.992322,4.403154,
29.299263,0.991549,4.404218,
29.371296,0.991141,4.405277,
29.443513,0.991099,4.406331,
29.515914,0.991163,4.407381,
29.778072,0.991392,4.411117,
30.040947,0.991615,4.414764,
30.306240,0.991834,4.418348,
30.573979,0.992050,4.421868,
30.844207,0.992262,4.425325,
31.116968,0.992470,4.428719,
31.392307,0.992675,4.432052,
31.670271,0.992876,4.435323,
31.950909,0.993073,4.438533,
32.234269,0.993266,4.441683,
32.520404,0.993456,4.444773,
32.809364,0.993643,4.447804,
33.101204,0.993825,4.450775,
33.395980,0.994005,4.453689,
33.693748,0.994181,4.456545,
33.994568,0.994353,4.459344,
34.298500,0.994522,4.462086,
34.605606,0.994688,4.464772,
34.915951,0.994850,4.467403,
35.229602,0.995009,4.469979,
35.546627,0.995165,4.472500,
35.867096,0.995317,4.474968,
36.191083,0.995467,4.477382,
36.518663,0.995613,4.479744,
36.849915,0.995756,4.482054,
37.184918,0.995896,4.484312,
37.523755,0.996032,4.486519,
37.866514,0.996166,4.488675,
38.213282,0.996297,4.490782,
38.564152,0.996424,4.492840,
38.919219,0.996549,4.494848,
39.278582,0.996671,4.496809,
39.642343,0.996790,4.498722,
40.010609,0.996906,4.500588,
40.383488,0.997019,4.502408,
40.761096,0.997130,4.504182,
41.143549,0.997237,4.505911,
41.530972,0.997342,4.507595,
41.923492,0.997445,4.509234,
42.321241,0.970971,4.510926,
42.335606,0.969907,4.510990,
42.406062,0.964920,4.511306,
42.476551,0.960312,4.511628,
42.547210,0.956074,4.511953,
42.618041,0.952205,4.512283,
42.689045,0.948705,4.512617,
42.760221,0.945574,4.512953,
42.831573,0.942812,4.513292,
42.903100,0.940420,4.513633,
42.974804,0.938397,4.513976,
43.046686,0.936744,4.514319,
43.118746,0.935460,4.514663,
43.190987,0.934546,4.515007,
43.263409,0.934001,4.515350,
43.336013,0.933826,4.515692,
43.408801,0.934021,4.516032,
43.481774,0.934478,4.516371,
43.501690,0.934609,4.516462,
43.806955,0.936575,4.517840,
44.112475,0.938483,4.519166,
44.421456,0.940355,4.520455,
44.733939,0.942190,4.521708,
45.050004,0.943989,4.522924,
45.369733,0.945751,4.524106,
45.693208,0.947478,4.525252,
46.020519,0.949169,4.526364,
46.351755,0.950825,4.527442,
46.687010,0.952447,4.528486,
47.026381,0.954033,4.529498,
47.369969,0.955586,4.530478,
47.717878,0.957104,4.531426,
48.070216,0.958590,4.532342,
48.427095,0.960041,4.533228,
48.788633,0.961460,4.534084,
49.154950,0.962846,4.534910,
49.526173,0.964200,4.535706,
49.902432,0.965522,4.536475,
50.283864,0.966813,4.537215,
50.670610,0.968072,4.537928,
51.062818,0.969300,4.538613,
51.460643,0.970497,4.539273,
51.864243,0.971664,4.539906,
52.273788,0.972801,4.540514,
52.689452,0.973909,4.541096,
53.111416,0.974987,4.541655,
53.539872,0.976036,4.542190,
53.975018,0.977056,4.542701,
54.417065,0.978048,4.543189,
54.866229,0.979012,4.543656,
55.322739,0.979949,4.544100,
55.786836,0.980858,4.544523,
56.258770,0.948083,4.545069,
56.274399,0.946894,4.545092,
56.344921,0.941763,4.545201,
56.415479,0.937013,4.545315,
56.486206,0.932634,4.545435,
56.557104,0.928625,4.545560,
56.628174,0.924987,4.545691,
56.699417,0.921719,4.545825,
56.770834,0.918822,4.545963,
56.842426,0.916296,4.546103,
56.914195,0.914140,4.546247,
56.986140,0.912355,4.546392,
57.058264,0.910941,4.546540,
57.130568,0.909898,4.546688,
57.203052,0.909225,4.546836,
57.275717,0.908924,4.546985,
57.348566,0.908994,4.547133,
57.421598,0.909434,4.547280,
57.494815,0.910087,4.547425,
57.523123,0.910341,4.547481,
57.821090,0.912974,4.548049,
58.119378,0.915531,4.548587,
58.420912,0.918040,4.549100,
58.725729,0.920501,4.549588,
59.033900,0.922913,4.550052,
59.345496,0.925278,4.550493,
59.660593,0.927596,4.550911,
59.979268,0.929867,4.551307,
60.301600,0.932092,4.551681,
60.627672,0.934270,4.552033,
60.957569,0.936403,4.552364,
61.291379,0.938491,4.552674,
61.629193,0.940534,4.552965,
61.971104,0.942533,4.553236,
62.317211,0.944488,4.553488,
62.667614,0.946399,4.553721,
63.022417,0.948268,4.553936,
63.381729,0.950094,4.554133,
63.745662,0.951877,4.554313,
64.114331,0.953619,4.554477,
64.487858,0.955320,4.554624,
64.866368,0.956979,4.554755,
65.249989,0.958598,4.554872,
65.638858,0.960177,4.554973,
66.033114,0.961717,4.555060,
66.432902,0.963217,4.555133,
66.838374,0.964679,4.555193,
67.249688,0.966102,4.555239,
67.667007,0.967488,4.555273,
68.090502,0.968836,4.555295,
68.520350,0.970147,4.555306,
68.956738,0.971422,4.555305,
69.399858,0.972660,4.555294,
69.849912,0.973864,4.555272,
70.307110,0.943710,4.555370,
70.322633,0.942589,4.555378,
70.393317,0.937715,4.555420,
70.464036,0.933221,4.555468,
70.534926,0.929099,4.555521,
70.605988,0.925348,4.555580,
70.677222,0.921968,4.555644,
70.748630,0.918959,4.555711,
70.820212,0.916321,4.555782,
70.891970,0.914054,4.555856,
70.963905,0.912159,4.555933,
71.036018,0.910634,4.556011,
71.108310,0.909481,4.556092,
71.180782,0.908699,4.556173,
71.253436,0.908289,4.556254,
71.326271,0.908250,4.556336,
71.399291,0.908583,4.556417,
71.472494,0.909216,4.556497,
71.490047,0.909375,4.556515,
71.791522,0.912067,4.556827,
72.093199,0.914680,4.557114,
72.398168,0.917243,4.557380,
72.706466,0.919755,4.557627,
73.018163,0.922218,4.557853,
73.333333,0.924631,4.558061,
73.652051,0.926995,4.558249,
73.974396,0.929311,4.558419,
74.300448,0.931579,4.558572,
74.630290,0.933799,4.558707,
74.964007,0.935971,4.558825,
75.301689,0.938097,4.558926,
75.643428,0.940177,4.559012,
75.989318,0.942211,4.559082,
76.339457,0.944199,4.559137,
76.693948,0.946143,4.559177,
77.052894,0.948042,4.559204,
77.416406,0.949897,4.559216,
77.784595,0.951708,4.559215,
78.157579,0.953476,4.559202,
78.535479,0.955201,4.559176,
78.918421,0.956884,4.559138,
79.306534,0.958526,4.559089,
79.699955,0.960126,4.559029,
80.098824,0.961685,4.558958,
80.503287,0.963204,4.558877,
80.913495,0.964682,4.558787,
81.329607,0.966122,4.558687,
81.751786,0.967522,4.558578,
82.180204,0.968884,4.558461,
82.615037,0.970208,4.558336,
83.056473,0.971495,4.558204,
83.504703,0.972744,4.558064,
83.959928,0.973957,4.557918,
84.422360,0.946260,4.557887,
84.438387,0.945228,4.557890,
84.509334,0.940890,4.557910,
84.580316,0.936933,4.557936,
84.651472,0.933347,4.557967,
84.722800,0.930132,4.558002,
84.794302,0.927289,4.558041,
84.865979,0.924816,4.558084,
84.937832,0.922715,4.558130,
85.009863,0.920986,4.558178,
85.082072,0.919627,4.558228,
85.154461,0.918641,4.558280,
85.227030,0.918025,4.558332,
85.299781,0.917782,4.558385,
85.372714,0.917910,4.558437,
85.445832,0.918410,4.558489,
85.519135,0.919005,4.558540,
85.832941,0.921508,4.558744,
86.147581,0.923939,4.558928,
86.465784,0.926321,4.559093,
86.787598,0.928654,4.559240,
87.113101,0.930939,4.559370,
87.442378,0.933176,4.559483,
87.775513,0.935366,4.559579,
88.112595,0.937508,4.559659,
88.453713,0.939604,4.559724,
88.798963,0.941654,4.559773,
89.148441,0.943657,4.559808,
89.502249,0.945616,4.559829,
89.860491,0.947530,4.559835,
90.223273,0.949399,4.559829,
90.590709,0.951225,4.559809,
90.962914,0.953007,4.559778,
91.340009,0.954746,4.559734,
91.722116,0.956442,4.559678,
92.109367,0.958097,4.559612,
92.501894,0.959710,4.559535,
92.899836,0.961282,4.559448,
93.303340,0.962813,4.559351,
93.712553,0.964304,4.559244,
94.127634,0.965755,4.559129,
94.548743,0.967168,4.559005,
94.976050,0.968541,4.558873,
95.409731,0.969876,4.558734,
95.849969,0.971173,4.558588,
96.296954,0.972434,4.558434,
96.750886,0.973657,4.558275,
97.211973,0.974844,4.558109,
97.680431,0.975995,4.557938,
98.156486,0.956508,4.557762,
98.169946,0.955375,4.557763,
98.240278,0.949686,4.557770,
98.310638,0.944380,4.557786,
98.381167,0.939444,4.557808,
98.451866,0.934880,4.557836,
98.522734,0.930687,4.557871,
98.593774,0.926866,4.557911,
98.664986,0.923415,4.557955,
98.736372,0.920336,4.558004,
98.807932,0.917628,4.558057,
98.879667,0.915291,4.558113,
98.951580,0.913325,4.558172,
99.023669,0.911731,4.558233,
99.095938,0.910508,4.558296,
99.168387,0.909656,4.558359,
99.241016,0.909176,4.558424,
99.313828,0.909068,4.558488,
99.386823,0.909331,4.558552,
99.460002,0.909936,4.558615,
99.478174,0.910100,4.558631,
99.781469,0.912785,4.558877,
100.084972,0.915393,4.559100,
