Vgs     Vds     Ids
2.5	1.45	0.000623732
2.5	1.5	0.000624351
2.5	1.55	0.000624959
2.5	1.6	0.000625428
2.5	1.65	0.000625989
2.5	1.7	0.000626469
2.5	1.75	0.000626786
2.5	1.8	0.000627502
2.5	1.85	0.000627862
2.5	1.9	0.000628279
2.5	1.95	0.000628642
2.5	2	0.00062912
2.5	2.05	0.000629459
2.5	2.1	0.00062983
2.5	2.15	0.000630174
2.5	2.2	0.00063061
2.5	2.25	0.000630885
2.5	2.3	0.000631255
2.5	2.35	0.000631571
2.5	2.4	0.00063192
2.5	2.45	0.000632165
2.5	2.5	0.000632565
2.5	2.55	0.000632783
2.5	2.6	0.000633055
2.5	2.65	0.0006333
2.5	2.7	0.000633612
2.5	2.75	0.000633871
2.5	2.8	0.000634176
2.5	2.85	0.000634421
2.5	2.9	0.000634738
2.5	2.95	0.000635049
2.5	3	0.000635151
2.5	3.05	0.000635425
2.5	3.1	0.000635687
2.5	3.15	0.000635957
2.5	3.2	0.000636246
2.5	3.25	0.000636493
2.5	3.3	0.000636609
2.5	3.35	0.000636906
2.5	3.4	0.000637126
2.5	3.45	0.000637337
2.5	3.5	0.000637557
2.5	3.55	0.000637739
2.5	3.6	0.000637811
2.5	3.65	0.00063823
2.5	3.7	0.000638481
2.5	3.75	0.000638552
2.5	3.8	0.000638885
2.5	3.85	0.000639039
2.5	3.9	0.000639282
2.5	3.95	0.000639413
2.5	4	0.000639578
2.5	4.05	0.000639832
2.5	4.1	0.000640063
2.5	4.15	0.000640231
2.5	4.2	0.000640447
2.5	4.25	0.000640589
2.5	4.3	0.000640725
2.5	4.35	0.00064106
2.5	4.4	0.000641221
2.5	4.45	0.000641338
2.5	4.5	0.00064158
2.5	4.55	0.000641782
2.5	4.6	0.000641983
2.5	4.65	0.000642116
2.5	4.7	0.000642292
2.5	4.75	0.000642388
2.5	4.8	0.000642671
2.5	4.85	0.000642689
2.5	4.9	0.000642939
2.5	4.95	0.000643154
2.5	5	0.000643152
3	0	6.90E-08
3	0.05	0.00010833
3	0.1	0.000210899
3	0.15	0.000307678
3	0.2	0.000398662
3	0.25	0.000483776
3	0.3	0.000563223
3	0.35	0.000636944
3	0.4	0.00070484
3	0.45	0.000766744
3	0.5	0.000823017
3	0.55	0.000873697
3	0.6	0.0009189
3	0.65	0.000958656
3	0.7	0.000993213
3	0.75	0.001022766
3	0.8	0.001047664
3	0.85	0.001068895
3	0.9	0.001085813
3	0.95	0.001099513
3	1	0.001110504
3	1.05	0.001119188
3	1.1	0.001126216
3	1.15	0.001131855
3	1.2	0.001136572
3	1.25	0.001140464
3	1.3	0.001143611
3	1.35	0.001146413
3	1.4	0.001149017
3	1.45	0.001151111
3	1.5	0.001153126
3	1.55	0.001154764
3	1.6	0.001156413
3	1.65	0.001157917
3	1.7	0.001159152
3	1.75	0.001160337
3	1.8	0.001161545
3	1.85	0.001162797
3	1.9	0.001163779
3	1.95	0.001164701
3	2	0.001165631
3	2.05	0.001166607
3	2.1	0.001167417
3	2.15	0.001168236
3	2.2	0.001169081
3	2.25	0.001169905
3	2.3	0.001170496
3	2.35	0.001171221
3	2.4	0.001171997
3	2.45	0.001172681
3	2.5	0.001173368
3	2.55	0.001174145
3	2.6	0.001174672
3	2.65	0.001175093
3	2.7	0.001175748
3	2.75	0.001176413
3	2.8	0.001176959
3	2.85	0.0011776
3	2.9	0.001178014
3	2.95	0.001178596
3	3	0.001179108
3	3.05	0.001179519
3	3.1	0.001180025
3	3.15	0.001180669
3	3.2	0.001180942
3	3.25	0.00118141
3	3.3	0.001181975
3	3.35	0.00118247
3	3.4	0.001182874
3	3.45	0.001183211
3	3.5	0.001183704
3	3.55	0.001184163
3	3.6	0.001184476
3	3.65	0.001185011
3	3.7	0.001185309
3	3.75	0.001185692
3	3.8	0.001186155
3	3.85	0.001186593
3	3.9	0.001186971
3	3.95	0.001187404
3	4	0.001187674
3	4.05	0.001187986
3	4.1	0.001188365
3	4.15	0.00118878
3	4.2	0.001189184
3	4.25	0.001189663
3	4.3	0.00118997
3	4.35	0.001190259
3	4.4	0.0011907
3	4.45	0.001190936
3	4.5	0.001191431
3	4.55	0.001191679
3	4.6	0.001192024
3	4.65	0.001192395
3	4.7	0.001192704
3	4.75	0.001192974
3	4.8	0.001193232
3	4.85	0.001193715
3	4.9	0.001194054
